id,cInstr
values_242,36
values_505,86
values_924,365
values_862,461
values_287,222
values_733,161
values_813,36
values_11,267
values_19,275
values_999,349
values_134,235
values_609,300
values_993,197
values_731,419
values_127,270
values_889,388
values_987,98
values_780,153
values_435,320
values_950,103
values_976,72
values_557,176
values_398,420
values_892,147
values_670,224
values_574,36
values_163,58
values_900,70
values_392,277
values_447,466
values_523,186
values_679,282
values_419,284
values_895,226
values_298,80
values_155,153
values_12,262
values_160,253
values_626,189
values_38,70
values_146,334
values_81,260
values_687,70
values_213,58
values_212,364
values_568,58
values_5,357
values_40,205
values_970,189
values_707,304
values_406,483
values_893,148
values_144,214
values_979,217
values_831,337
values_402,245
values_404,375
values_310,352
values_70,36
values_268,285
values_412,38
values_290,279
values_916,472
values_567,286
values_913,70
values_232,293
values_319,278
values_23,232
values_899,84
values_428,266
values_858,245
values_546,106
values_432,381
values_231,301
values_388,58
values_350,242
values_603,187
values_364,313
values_530,141
values_72,195
values_536,98
values_79,170
values_342,284
values_803,429
values_501,301
values_540,267
values_955,163
values_191,326
values_812,422
values_545,325
values_78,261
values_526,473
values_695,208
values_87,22
values_300,124
values_964,385
values_998,252
values_988,78
values_6,378
values_625,22
values_518,429
values_122,38
values_541,368
values_279,152
values_256,265
values_796,440
values_504,155
values_752,281
values_459,323
values_658,36
values_408,370
values_867,99
values_727,391
values_177,401
values_823,36
values_822,199
values_218,337
values_426,36
values_776,335
values_143,272
values_739,325
values_312,273
values_174,151
values_669,72
values_120,72
values_974,86
values_217,288
values_866,381
values_192,307
values_328,163
values_68,407
values_387,391
values_69,230
values_749,92
values_135,343
values_341,277
values_494,258
values_1,421
values_589,36
values_925,70
values_524,357
values_994,361
values_856,468
values_156,225
values_470,102
values_207,393
values_655,22
values_441,288
values_109,189
values_45,501
values_125,22
values_600,459
values_708,106
values_791,428
values_912,22
values_533,330
values_418,327
values_228,468
values_585,98
values_465,225
values_239,267
values_842,388
values_208,120
values_932,253
values_957,104
values_563,36
values_766,48
values_476,107
values_175,157
values_591,322
values_997,206
values_385,165
values_115,36
values_653,360
values_753,106
values_241,163
values_197,442
values_636,468
values_450,58
values_106,264
values_699,144
values_578,256
values_644,179
values_570,167
values_873,247
values_33,127
values_210,414
values_486,70
values_252,136
values_694,386
values_759,429
values_245,264
values_15,106
values_792,22
values_248,267
values_246,48
values_556,236
values_513,70
values_93,100
values_558,257
values_991,457
values_181,456
values_674,121
values_652,102
values_344,36
values_715,94
values_528,138
values_276,302
values_24,252
values_296,323
values_244,58
values_380,36
values_25,445
values_740,114
values_478,36
values_379,38
values_810,140
values_440,266
values_543,98
values_130,106
values_225,147
values_285,185
values_363,210
values_667,307
values_26,36
values_793,116
values_772,70
values_931,272
values_981,193
values_422,138
values_920,129
values_259,269
values_477,475
values_738,22
values_430,395
values_922,247
values_903,125
values_761,304
values_204,244
values_48,22
values_71,321
values_851,227
values_347,150
values_725,134
values_266,436
values_448,260
values_934,151
values_531,72
values_224,48
values_686,298
values_927,124
values_407,283
values_76,268
values_949,379
values_969,104
values_781,170
values_7,217
values_683,175
values_376,441
values_877,157
values_654,159
values_508,70
values_332,208
values_281,417
values_381,269
values_769,269
values_701,48
values_855,158
values_320,182
values_50,58
values_918,451
values_615,337
values_704,147
values_633,501
values_847,86
values_602,309
values_399,58
values_22,201
values_313,255
values_375,234
values_963,36
values_168,252
values_226,38
values_190,279
values_429,165
values_236,72
values_777,265
values_909,448
values_438,266
values_607,291
values_717,447
values_782,264
values_258,254
values_872,210
values_637,36
values_746,98
values_4,48
values_345,56
values_102,48
values_962,90
values_356,22
values_853,475
values_849,106
values_814,407
values_370,177
values_778,114
values_458,185
values_818,402
values_119,78
values_373,359
values_351,359
values_32,229
values_770,362
values_371,189
values_283,239
values_535,58
values_250,309
values_132,367
values_649,274
values_77,70
values_260,257
values_891,413
values_91,199
values_137,473
values_42,291
values_13,240
values_577,276
values_41,22
values_809,203
values_414,414
values_360,70
values_386,36
values_158,232
values_904,191
values_480,164
values_647,417
values_104,342
values_55,36
