inputName,text,data,bss
values_242,14912,720,400
values_505,14864,168,384
values_924,14912,336,392
values_862,14960,504,400
values_287,14960,672,400
values_733,14912,176,384
values_813,14912,176,384
values_11,14912,176,384
values_19,14768,144,384
values_999,14768,400,392
values_134,14912,240,392
values_609,14864,192,384
values_993,14960,768,408
values_731,14864,368,392
values_127,14960,264,392
values_889,14912,240,392
values_987,14912,288,392
values_780,14960,504,400
values_435,14768,208,384
values_950,14768,208,384
values_976,14960,504,400
values_557,14960,584,400
values_398,15008,624,400
values_892,14912,240,392
values_670,14912,928,408
values_574,14864,432,400
values_163,14864,368,392
values_900,14864,152,384
values_392,14960,768,408
values_447,14768,160,384
values_523,14912,288,392
values_679,14864,368,392
values_419,15008,624,400
values_895,14912,336,392
values_298,14960,504,400
values_155,14864,432,400
values_12,14864,224,392
values_160,14768,160,384
values_626,14864,432,400
values_38,15008,624,400
values_146,14960,672,400
values_81,14864,368,392
values_687,14960,768,408
values_213,14960,504,400
values_212,14960,264,392
values_568,14864,152,384
values_5,14912,544,400
values_40,14960,584,400
values_970,14864,152,384
values_707,14864,368,392
values_406,14912,336,392
values_893,14912,336,392
values_144,14768,144,384
values_979,14912,176,384
values_831,14960,312,392
values_402,14864,224,392
values_404,15008,816,408
values_310,14768,160,384
values_70,14768,208,384
values_268,14960,672,400
values_412,14960,768,408
values_290,14912,928,408
values_916,14960,872,408
values_567,14960,264,392
values_913,14864,192,384
values_232,14768,208,384
values_319,15008,816,408
values_23,14864,168,384
values_899,14864,168,384
values_428,14960,264,392
values_858,14912,720,400
values_546,14864,168,384
values_432,14912,240,392
values_231,14960,504,400
values_388,14864,168,384
values_350,14768,160,384
values_603,14912,240,392
values_364,15008,816,408
values_530,15008,816,408
values_72,14912,176,384
values_536,15008,816,408
values_79,14912,928,408
values_342,14912,336,392
values_803,14912,928,408
values_501,14960,504,400
values_540,15008,624,400
values_955,14768,208,384
values_191,15008,624,400
values_812,14864,224,392
values_545,14960,872,408
values_78,14960,768,408
values_526,14960,264,392
values_695,14960,768,408
values_87,14864,192,384
values_300,14768,144,384
values_964,14768,400,392
values_998,14768,160,384
values_988,14960,768,408
values_6,14864,192,384
values_625,14912,240,392
values_518,14768,208,384
values_122,14912,288,392
values_541,14960,672,400
values_279,14864,224,392
values_256,14768,160,384
values_796,14960,672,400
values_504,14912,240,392
values_752,14864,368,392
values_459,14768,400,392
values_658,15008,624,400
values_408,14912,288,392
values_867,15008,816,408
values_727,14864,224,392
values_177,15008,624,400
values_823,14960,768,408
values_822,14912,928,408
values_218,14960,264,392
values_426,14960,312,392
values_776,14768,400,392
values_143,14912,288,392
values_739,14768,400,392
values_312,14912,544,400
values_174,14960,312,392
values_669,14960,768,408
values_120,14912,336,392
values_974,14864,432,400
values_217,14864,168,384
values_866,14960,672,400
values_192,14864,168,384
values_328,14864,368,392
values_68,14960,584,400
values_387,14864,224,392
values_69,15008,624,400
values_749,14912,336,392
values_135,14912,464,400
values_341,14960,504,400
values_494,14960,872,408
values_1,14912,336,392
values_589,14768,144,384
values_925,14912,336,392
values_524,14912,544,400
values_994,14768,144,384
values_856,14960,672,400
values_156,14864,168,384
values_470,15008,624,400
values_207,14864,432,400
values_655,14960,264,392
values_441,14912,288,392
values_109,14960,584,400
values_45,14768,144,384
values_125,14864,368,392
values_600,14864,192,384
values_708,14768,400,392
values_791,14864,192,384
values_912,14768,144,384
values_533,14912,240,392
values_418,14912,720,400
values_228,14912,464,400
values_585,14768,208,384
values_465,14960,312,392
values_239,14912,288,392
values_842,14864,152,384
values_208,14864,432,400
values_932,15008,816,408
values_957,15008,816,408
values_563,14912,240,392
values_766,14768,208,384
values_476,14912,288,392
values_175,14864,224,392
values_591,14912,336,392
values_997,14960,584,400
values_385,14960,872,408
values_115,14912,544,400
values_653,14864,168,384
values_753,14912,240,392
values_241,14960,504,400
values_197,14768,160,384
values_636,14960,672,400
values_450,14912,176,384
values_106,14864,432,400
values_699,14864,192,384
values_578,14864,224,392
values_644,14864,224,392
values_570,14768,160,384
values_873,14864,368,392
values_33,14960,768,408
values_210,14864,224,392
values_486,14768,160,384
values_252,14960,264,392
values_694,14864,368,392
values_759,14912,720,400
values_245,14960,872,408
values_15,14864,168,384
values_792,14960,872,408
values_248,14912,336,392
values_246,15008,816,408
values_556,14912,928,408
values_513,14864,152,384
values_93,14864,432,400
values_558,14768,208,384
values_991,14960,312,392
values_181,14912,928,408
values_674,14768,144,384
values_652,14864,152,384
values_344,14960,504,400
values_715,14912,176,384
values_528,14960,872,408
values_276,14960,312,392
values_24,14768,144,384
values_296,14768,400,392
values_244,14864,192,384
values_380,14768,144,384
values_25,14912,288,392
values_740,14768,160,384
values_478,14912,464,400
values_379,14768,160,384
values_810,14960,584,400
values_440,15008,816,408
values_543,14768,160,384
values_130,14912,176,384
values_225,14768,208,384
values_285,14912,336,392
values_363,14864,152,384
values_667,14768,160,384
values_26,14960,768,408
values_793,15008,624,400
values_772,14864,224,392
values_931,14912,288,392
values_981,14960,584,400
values_422,14960,312,392
values_920,14960,504,400
values_259,14960,872,408
values_477,14864,152,384
values_738,14864,168,384
values_430,14960,504,400
values_922,14912,240,392
values_903,14912,928,408
values_761,14912,464,400
values_204,14912,928,408
values_48,14864,168,384
values_71,14960,312,392
values_851,15008,624,400
