id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,2254,1122,150,15.027
values_505,18239,9319,876,20.821
values_924,24947,12913,1158,21.543
values_862,9195,4745,486,18.920
values_287,49261,26235,2086,23.615
values_733,7679,3913,420,18.283
values_813,18077,9229,876,20.636
values_11,1565,793,108,14.491
values_19,19301,9553,966,19.980
values_999,19576,9696,966,20.265
values_134,41339,21403,1830,22.590
values_609,726,368,44,16.500
values_993,22459,11469,1060,21.188
values_731,18077,9229,876,20.636
values_127,51796,27204,2220,23.332
values_889,19526,9670,966,20.213
values_987,9447,4889,486,19.438
values_780,5381,2749,300,17.937
values_435,3253,1659,196,16.597
values_950,9587,4969,486,19.726
values_976,2628,1340,158,16.633
values_557,474,233,38,12.474
values_398,18266,9334,876,20.852
values_892,24975,12929,1158,21.567
values_670,12867,6671,630,20.424
values_574,5408,2764,300,18.027
values_163,3226,1644,196,16.459
values_900,4119,2117,246,16.744
values_392,1771,882,114,15.535
values_447,27698,14530,1260,21.983
values_523,14543,7621,708,20.541
values_679,6382,3174,358,17.827
values_419,9363,4841,486,19.265
values_895,1538,778,108,14.241
values_298,22351,11409,1060,21.086
values_155,41199,21323,1830,22.513
values_12,41115,21275,1830,22.467
values_160,4727,2419,258,18.322
values_626,10867,5679,556,19.545
values_38,10983,5747,556,19.754
values_146,41339,21403,1830,22.590
values_81,36431,19381,1590,22.913
values_687,6332,3148,358,17.687
values_213,30159,15623,1366,22.078
values_212,6332,3148,358,17.687
values_568,38951,20455,1708,22.805
values_5,22297,11379,1060,21.035
values_40,54451,28191,2358,23.092
values_970,9335,4825,486,19.208
values_707,16371,8477,790,20.723
values_406,17861,9109,876,20.389
values_893,36431,19381,1590,22.913
values_144,25199,13057,1158,21.761
values_979,41339,21403,1830,22.590
values_831,29627,15319,1366,21.689
values_402,10925,5713,556,19.649
values_404,14485,7587,708,20.459
values_310,48841,25983,2086,23.414
values_70,4175,2149,246,16.972
values_268,10896,5696,556,19.597
values_412,562,282,40,14.050
values_290,31618,16602,1406,22.488
values_916,9279,4793,486,19.093
values_567,474,233,38,12.474
values_913,32995,17313,1476,22.354
values_232,19251,9527,966,19.929
values_319,52475,27166,2274,23.076
values_23,6307,3135,358,17.617
values_899,44928,23582,1956,22.969
values_428,19626,9722,966,20.317
values_858,14485,7587,708,20.459
values_546,9279,4793,486,19.093
values_432,2229,1109,150,14.860
values_231,30075,15575,1366,22.017
values_388,41171,21307,1830,22.498
values_350,17915,9139,876,20.451
values_603,12531,6479,630,19.890
values_364,27727,14547,1260,22.006
values_530,12531,6479,630,19.890
values_72,32937,17279,1476,22.315
values_536,1213,603,78,15.551
values_79,9447,4889,486,19.438
values_342,38719,20319,1708,22.669
values_803,33198,17432,1476,22.492
values_501,16203,8381,790,20.510
values_540,4175,2149,246,16.972
values_955,44986,23616,1956,22.999
values_191,54843,28415,2358,23.258
values_812,11099,5815,556,19.962
values_545,12699,6575,630,20.157
values_78,30271,15687,1366,22.160
values_526,47217,25136,2006,23.538
values_695,5219,2659,300,17.397
values_87,6332,3148,358,17.687
values_300,17942,9154,876,20.482
values_964,3172,1614,196,16.184
values_998,24779,12817,1158,21.398
values_988,41563,21531,1830,22.712
values_6,4203,2165,246,17.085
values_625,4231,2181,246,17.199
values_518,41031,21227,1830,22.421
values_122,11128,5832,556,20.014
values_541,6282,3122,358,17.547
values_279,11273,5917,556,20.275
values_256,18023,9199,876,20.574
values_796,3199,1629,196,16.321
values_504,41227,21339,1830,22.528
values_752,14514,7604,708,20.500
values_459,49891,26613,2086,23.917
values_658,27959,14683,1260,22.190
values_408,16259,8413,790,20.581
values_867,27553,14445,1260,21.867
values_727,24891,12881,1158,21.495
values_177,562,282,40,14.050
values_823,14485,7587,708,20.459
values_822,630,311,42,15.000
values_218,41311,21387,1830,22.574
values_426,2254,1122,150,15.027
values_776,19351,9579,966,20.032
values_143,49291,26253,2086,23.629
values_739,19526,9670,966,20.213
values_312,3145,1599,196,16.046
values_174,9335,4825,486,19.208
values_669,901,447,70,12.871
values_120,3199,1629,196,16.321
values_974,11099,5815,556,19.962
values_217,38864,20404,1708,22.754
values_866,22297,11379,1060,21.035
values_192,7760,3958,420,18.476
values_328,474,233,38,12.474
values_68,28687,14862,1298,22.101
values_387,474,233,38,12.474
values_69,1565,793,108,14.491
values_749,49501,26379,2086,23.730
values_135,11244,5900,556,20.223
values_341,11012,5764,556,19.806
values_494,14398,7536,708,20.336
values_1,52115,27391,2220,23.475
values_589,4259,2197,246,17.313
values_925,22432,11454,1060,21.162
values_524,54759,28367,2358,23.223
values_994,36551,19453,1590,22.988
values_856,39009,20489,1708,22.839
values_156,49231,26217,2086,23.601
values_470,25115,13009,1158,21.688
values_207,45102,23684,1956,23.058
