id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,535,365,150,3.567
values_505,1275,885,876,1.455
values_924,1508,1058,1158,1.302
values_862,964,674,486,1.984
values_287,1950,1340,2086,0.935
values_733,879,609,420,2.093
values_813,1275,885,876,1.455
values_11,483,333,108,4.472
values_19,1279,869,966,1.324
values_999,1279,869,966,1.324
values_134,1916,1346,1830,1.047
values_609,615,425,44,13.977
values_993,1407,977,1060,1.327
values_731,1275,885,876,1.455
values_127,2173,1543,2220,0.979
values_889,1279,869,966,1.324
values_987,964,674,486,1.984
values_780,747,517,300,2.490
values_435,615,425,196,3.138
values_950,964,674,486,1.984
values_976,615,425,158,3.892
values_557,411,281,38,10.816
values_398,1275,885,876,1.455
values_892,1508,1058,1158,1.302
values_670,1100,770,630,1.746
values_574,747,517,300,2.490
values_163,615,425,196,3.138
values_900,692,482,246,2.813
values_392,535,365,114,4.693
values_447,1613,1143,1260,1.280
values_523,1193,843,708,1.685
values_679,783,533,358,2.187
values_419,964,674,486,1.984
values_895,483,333,108,4.472
values_298,1407,977,1060,1.327
values_155,1916,1346,1830,1.047
values_12,1916,1346,1830,1.047
values_160,747,517,258,2.895
values_626,1053,743,556,1.894
values_38,1053,743,556,1.894
values_146,1916,1346,1830,1.047
values_81,1694,1164,1590,1.065
values_687,783,533,358,2.187
values_213,1644,1154,1366,1.204
values_212,783,533,358,2.187
values_568,1893,1343,1708,1.108
values_5,1407,977,1060,1.327
values_40,2188,1538,2358,0.928
values_970,964,674,486,1.984
values_707,1236,866,790,1.565
values_406,1275,885,876,1.455
values_893,1694,1164,1590,1.065
values_144,1508,1058,1158,1.302
values_979,1916,1346,1830,1.047
values_831,1644,1154,1366,1.204
values_402,1053,743,556,1.894
values_404,1193,843,708,1.685
values_310,1950,1340,2086,0.935
values_70,692,482,246,2.813
values_268,1053,743,556,1.894
values_412,483,333,40,12.075
values_290,1753,1243,1406,1.247
values_916,964,674,486,1.984
values_567,411,281,38,10.816
values_913,1753,1243,1476,1.188
values_232,1279,869,966,1.324
values_319,2188,1538,2274,0.962
values_23,783,533,358,2.187
values_899,2033,1443,1956,1.039
values_428,1279,869,966,1.324
values_858,1193,843,708,1.685
values_546,964,674,486,1.984
values_432,535,365,150,3.567
values_231,1644,1154,1366,1.204
values_388,1916,1346,1830,1.047
values_350,1275,885,876,1.455
values_603,1100,770,630,1.746
values_364,1613,1143,1260,1.280
values_530,1100,770,630,1.746
values_72,1753,1243,1476,1.188
values_536,535,365,78,6.859
values_79,964,674,486,1.984
values_342,1893,1343,1708,1.108
values_803,1753,1243,1476,1.188
values_501,1236,866,790,1.565
values_540,692,482,246,2.813
values_955,2033,1443,1956,1.039
values_191,2188,1538,2358,0.928
values_812,1053,743,556,1.894
values_545,1100,770,630,1.746
values_78,1644,1154,1366,1.204
values_526,1950,1340,2006,0.972
values_695,747,517,300,2.490
values_87,783,533,358,2.187
values_300,1275,885,876,1.455
values_964,615,425,196,3.138
values_998,1508,1058,1158,1.302
values_988,1916,1346,1830,1.047
values_6,692,482,246,2.813
values_625,692,482,246,2.813
values_518,1916,1346,1830,1.047
values_122,1053,743,556,1.894
values_541,783,533,358,2.187
values_279,1053,743,556,1.894
values_256,1275,885,876,1.455
values_796,615,425,196,3.138
values_504,1916,1346,1830,1.047
values_752,1193,843,708,1.685
values_459,1950,1340,2086,0.935
values_658,1613,1143,1260,1.280
values_408,1236,866,790,1.565
values_867,1613,1143,1260,1.280
values_727,1508,1058,1158,1.302
values_177,483,333,40,12.075
values_823,1193,843,708,1.685
values_822,535,365,42,12.738
values_218,1916,1346,1830,1.047
values_426,535,365,150,3.567
values_776,1279,869,966,1.324
values_143,1950,1340,2086,0.935
values_739,1279,869,966,1.324
values_312,615,425,196,3.138
values_174,964,674,486,1.984
values_669,411,281,70,5.871
values_120,615,425,196,3.138
values_974,1053,743,556,1.894
values_217,1893,1343,1708,1.108
values_866,1407,977,1060,1.327
values_192,879,609,420,2.093
values_328,411,281,38,10.816
values_68,1644,1154,1298,1.267
values_387,411,281,38,10.816
values_69,483,333,108,4.472
values_749,1950,1340,2086,0.935
values_135,1053,743,556,1.894
values_341,1053,743,556,1.894
values_494,1193,843,708,1.685
values_1,2173,1543,2220,0.979
values_589,692,482,246,2.813
values_925,1407,977,1060,1.327
values_524,2188,1538,2358,0.928
values_994,1694,1164,1590,1.065
values_856,1893,1343,1708,1.108
values_156,1950,1340,2086,0.935
values_470,1508,1058,1158,1.302
values_207,2033,1443,1956,1.039
values_655,1916,1346,1830,1.047
values_441,411,281,70,5.871
values_109,1407,977,1060,1.327
values_45,2173,1543,2220,0.979
values_125,615,425,158,3.892
values_600,1893,1343,1708,1.108
values_708,1613,1143,1194,1.351
values_791,783,533,358,2.187
values_912,483,333,40,12.075
values_533,1753,1243,1406,1.247
values_418,964,674,438,2.201
values_228,2173,1543,2220,0.979
values_585,1053,743,556,1.894
values_465,1236,866,790,1.565
values_239,879,609,420,2.093
values_842,1644,1154,1366,1.204
values_208,2173,1543,2220,0.979
values_932,692,482,206,3.359
values_957,2033,1443,1956,1.039
values_563,1100,770,630,1.746
values_766,1893,1343,1708,1.108
values_476,1193,843,708,1.685
values_175,2033,1443,1956,1.039
values_591,783,533,358,2.187
values_997,1275,885,876,1.455
values_385,615,425,196,3.138
values_115,2033,1443,1956,1.039
values_653,1053,743,556,1.894
values_753,2188,1538,2358,0.928
values_241,692,482,246,2.813
values_197,615,425,196,3.138
values_636,879,609,420,2.093
values_450,2033,1443,1956,1.039
values_106,1950,1340,2086,0.935
values_699,1694,1164,1590,1.065
values_578,747,517,300,2.490
values_644,1916,1346,1830,1.047
values_570,1950,1340,2086,0.935
values_873,1644,1154,1366,1.204
values_33,783,533,358,2.187
values_210,1916,1346,1830,1.047
values_486,1053,743,556,1.894
values_252,1694,1164,1590,1.065
values_694,1407,977,1060,1.327
values_759,879,609,420,2.093
values_245,2033,1443,1956,1.039
values_15,2033,1443,1956,1.039
values_792,879,609,420,2.093
values_248,879,609,420,2.093
values_246,411,281,70,5.871
values_556,1236,866,790,1.565
values_513,2033,1443,1956,1.039
values_93,747,517,300,2.490
values_558,1275,885,876,1.455
values_991,964,674,486,1.984
values_181,783,533,358,2.187
values_674,1694,1164,1590,1.065
values_652,783,533,358,2.187
