id,clockCycles,assemblyInstr
values_242,1466,1046
values_505,2301,1701
values_924,2483,1823
values_862,1603,1163
values_287,789,569
values_733,614,434
values_813,2483,1823
values_11,1935,1395
values_19,898,638
values_999,2227,1607
values_134,553,393
values_609,1453,1053
values_993,1713,1253
values_731,1003,723
values_127,553,393
values_889,898,638
values_987,2301,1701
values_780,1353,993
values_435,1466,1046
values_950,2143,1583
values_976,2301,1701
values_557,1003,723
values_398,1353,993
values_892,1405,1025
values_670,1003,723
values_574,1453,1053
values_163,1466,1046
values_900,1251,911
values_392,1713,1253
values_447,2301,1701
values_523,898,638
values_679,553,393
values_419,2227,1607
values_895,2143,1583
values_298,2483,1823
values_155,2483,1823
values_12,1603,1163
values_160,553,393
values_626,789,569
values_38,614,434
values_146,553,393
values_81,2459,1819
values_687,1195,875
values_213,1453,1053
values_212,2301,1701
values_568,1003,723
values_5,1195,875
values_40,1405,1025
values_970,1935,1395
values_707,1251,911
values_406,1713,1253
values_893,2483,1823
values_144,1985,1465
values_979,2227,1607
values_831,553,393
values_402,1405,1025
values_404,1353,993
values_310,1827,1347
values_70,898,638
values_268,1466,1046
values_412,2483,1823
values_290,1935,1395
values_916,1453,1053
values_567,1466,1046
values_913,472,332
values_232,1097,797
values_319,703,503
values_23,853,613
values_899,1985,1465
values_428,2483,1823
values_858,2483,1823
values_546,2175,1595
values_432,472,332
values_231,2301,1701
values_388,2459,1819
values_350,1353,993
values_603,2301,1701
values_364,1603,1163
values_530,1827,1347
values_72,1195,875
values_536,853,613
values_79,898,638
values_342,1003,723
values_803,898,638
values_501,898,638
values_540,1603,1163
values_955,1867,1367
values_191,1713,1253
values_812,1405,1025
values_545,1827,1347
values_78,1405,1025
values_526,1195,875
values_695,1466,1046
values_87,2301,1701
values_300,1405,1025
values_964,1405,1025
values_998,853,613
values_988,472,332
values_6,1405,1025
values_625,1935,1395
values_518,1251,911
values_122,789,569
values_541,614,434
values_279,898,638
values_256,1195,875
values_796,2227,1607
values_504,1935,1395
values_752,1097,797
values_459,1097,797
values_658,2227,1607
values_408,1353,993
values_867,1405,1025
values_727,1195,875
values_177,1827,1347
values_823,1466,1046
values_822,2301,1701
values_218,1985,1465
values_426,1405,1025
values_776,2227,1607
values_143,1097,797
values_739,1195,875
values_312,898,638
values_174,1251,911
values_669,2143,1583
