id,cInstr
values_242,632
values_505,1328
values_924,1446
values_862,473
values_287,685
values_733,420
values_813,1269
values_11,526
values_19,1210
values_999,915
values_134,685
values_609,526
values_993,367
values_731,632
values_127,1210
values_889,526
values_987,473
values_780,1210
values_435,126
values_950,526
values_976,220
values_557,915
values_398,267
values_892,579
values_670,738
values_574,220
values_163,1210
values_900,797
values_392,1328
values_447,1033
values_523,173
values_679,367
values_419,1151
values_895,473
values_298,85
values_155,85
values_12,173
values_160,220
values_626,314
values_38,85
values_146,1033
values_81,173
values_687,797
values_213,1269
values_212,1151
values_568,685
values_5,685
values_40,632
values_970,314
values_707,738
values_406,738
values_893,267
values_144,1328
values_979,420
values_831,579
values_402,126
values_404,1210
values_310,473
values_70,685
values_268,974
values_412,267
values_290,1092
values_916,420
values_567,126
values_913,1151
values_232,1033
values_319,856
values_23,314
values_899,220
values_428,856
values_858,1151
values_546,85
values_432,267
values_231,1151
values_388,579
values_350,85
values_603,85
values_364,579
values_530,1033
values_72,685
values_536,738
values_79,1269
values_342,797
values_803,1328
values_501,44
values_540,526
values_955,1387
values_191,579
values_812,1151
values_545,126
values_78,579
values_526,44
values_695,915
values_87,1446
values_300,632
values_964,44
values_998,1151
values_988,526
values_6,526
values_625,267
values_518,314
values_122,632
values_541,1269
values_279,1328
values_256,1328
values_796,579
values_504,1328
values_752,267
values_459,220
values_658,1210
values_408,367
values_867,579
values_727,220
values_177,526
values_823,579
values_822,173
values_218,915
values_426,473
values_776,220
values_143,856
values_739,1033
values_312,1328
values_174,1269
values_669,173
values_120,579
values_974,314
values_217,85
values_866,44
values_192,685
values_328,1387
values_68,526
values_387,1151
values_69,85
values_749,267
values_135,44
values_341,738
values_494,473
values_1,420
values_589,526
values_925,314
values_524,974
values_994,420
values_856,267
values_156,1033
values_470,1269
values_207,685
values_655,632
values_441,1033
values_109,1033
values_45,526
values_125,974
values_600,1328
values_708,685
values_791,685
values_912,267
values_533,173
values_418,220
values_228,1210
values_585,797
values_465,526
values_239,915
values_842,267
values_208,85
values_932,126
values_957,1210
values_563,267
values_766,367
values_476,367
values_175,1269
values_591,579
values_997,367
values_385,579
values_115,1092
values_653,1446
values_753,1210
values_241,220
values_197,526
values_636,44
values_450,1387
values_106,915
values_699,44
values_578,974
values_644,1387
values_570,1033
values_873,1092
values_33,1328
values_210,685
values_486,1151
values_252,44
values_694,685
values_759,1269
values_245,314
values_15,126
values_792,1210
values_248,1151
values_246,856
values_556,579
values_513,856
values_93,1033
values_558,44
values_991,1387
values_181,974
values_674,85
values_652,267
values_344,1269
values_715,797
values_528,44
values_276,1210
values_24,220
values_296,526
values_244,85
values_380,1328
values_25,1033
values_740,1092
values_478,173
values_379,856
values_810,1269
values_440,1092
values_543,797
values_130,420
values_225,1151
values_285,1033
values_363,220
values_667,1269
values_26,314
values_793,473
values_772,685
values_931,856
values_981,526
values_422,974
values_920,85
values_259,856
values_477,173
values_738,267
values_430,44
values_922,1033
values_903,632
values_761,126
values_204,85
values_48,220
values_71,1269
values_851,738
values_347,367
values_725,579
values_266,1328
values_448,579
values_934,1033
values_531,267
values_224,1151
values_686,1210
values_927,44
values_407,1092
values_76,267
values_949,1269
values_969,126
values_781,267
values_7,579
values_683,1328
values_376,44
values_877,974
values_654,579
values_508,1269
values_332,685
values_281,1151
values_381,579
values_769,314
values_701,1269
values_855,632
values_320,314
values_50,126
values_918,1033
values_615,579
values_704,797
values_633,1092
values_847,267
values_602,367
values_399,856
values_22,314
values_313,797
values_375,314
values_963,915
values_168,1033
values_226,220
values_190,974
values_429,367
values_236,1446
values_777,738
values_909,44
values_438,738
values_607,1210
values_717,856
values_782,420
values_258,473
values_872,220
values_637,632
values_746,126
values_4,526
values_345,126
values_102,220
values_962,1033
