id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,8468,4306,632,13.399
values_505,18292,9284,1328,13.774
values_924,19970,10136,1446,13.811
values_862,6274,3192,473,13.264
values_287,9190,4672,685,13.416
values_733,5453,2775,420,12.983
values_813,17583,8928,1269,13.856
values_11,7049,3587,526,13.401
values_19,16680,8470,1210,13.785
values_999,12537,6372,915,13.702
values_134,9124,4638,685,13.320
values_609,7057,3591,526,13.416
values_993,4829,2459,367,13.158
values_731,8527,4337,632,13.492
values_127,16823,8545,1210,13.903
values_889,6938,3528,526,13.190
values_987,6283,3197,473,13.283
values_780,16688,8474,1210,13.792
values_435,1555,793,126,12.341
values_950,7022,3572,526,13.350
values_976,2805,1429,220,12.750
values_557,12459,6330,915,13.616
values_398,3457,1762,267,12.948
values_892,7779,3957,579,13.435
values_670,9951,5061,738,13.484
values_574,2831,1443,220,12.868
values_163,16763,8513,1210,13.854
values_900,10851,5516,797,13.615
values_392,18361,9321,1328,13.826
values_447,14157,7190,1033,13.705
values_523,2189,1116,173,12.653
values_679,4787,2437,367,13.044
values_419,15848,8047,1151,13.769
values_895,6343,3229,473,13.410
values_298,1001,509,85,11.776
values_155,993,505,85,11.682
values_12,2197,1120,173,12.699
values_160,2805,1429,220,12.750
values_626,4071,2073,314,12.965
values_38,1027,523,85,12.082
values_146,14084,7153,1033,13.634
values_81,2173,1108,173,12.561
values_687,10721,5446,797,13.452
values_213,17555,8912,1269,13.834
values_212,15854,8053,1151,13.774
values_568,9141,4647,685,13.345
values_5,9160,4658,685,13.372
values_40,8545,4347,632,13.521
values_970,4037,2055,314,12.857
values_707,10023,5097,738,13.581
values_406,10000,5086,738,13.550
values_893,3356,1709,267,12.569
values_144,18244,9260,1328,13.738
values_979,5595,2849,420,13.321
values_831,7712,3922,579,13.320
values_402,1522,776,126,12.079
values_404,16578,8416,1210,13.701
values_310,6284,3198,473,13.285
values_70,9201,4679,685,13.432
values_268,13304,6758,974,13.659
values_412,3457,1762,267,12.948
values_290,14970,7602,1092,13.709
values_916,5526,2812,420,13.157
values_567,1555,793,126,12.341
values_913,15883,8066,1151,13.799
values_232,14175,7200,1033,13.722
values_319,11532,5860,856,13.472
values_23,4066,2072,314,12.949
values_899,2805,1429,220,12.750
values_428,11675,5935,856,13.639
values_858,15833,8040,1151,13.756
values_546,1011,515,85,11.894
values_432,3465,1766,267,12.978
values_231,15858,8053,1151,13.778
values_388,7756,3946,579,13.396
values_350,1011,515,85,11.894
values_603,1019,519,85,11.988
values_364,7694,3912,579,13.288
values_530,14173,7198,1033,13.720
values_72,9136,4642,685,13.337
values_536,10023,5097,738,13.581
values_79,17533,8902,1269,13.816
values_342,10877,5530,797,13.647
values_803,18290,9286,1328,13.773
values_501,491,249,44,11.159
values_540,6983,3553,526,13.276
values_955,19233,9764,1387,13.867
values_191,7736,3934,579,13.361
values_812,15853,8052,1151,13.773
values_545,1563,797,126,12.405
values_78,7703,3917,579,13.304
values_526,483,245,44,10.977
values_695,12528,6367,915,13.692
values_87,20123,10217,1446,13.916
values_300,8417,4279,632,13.318
values_964,491,249,44,11.159
values_998,15753,7996,1151,13.686
values_988,7049,3587,526,13.401
values_6,7023,3573,526,13.352
values_625,3439,1752,267,12.880
values_518,4031,2053,314,12.838
values_122,8501,4323,632,13.451
values_541,17497,8882,1269,13.788
values_279,18379,9331,1328,13.840
values_256,18573,9433,1328,13.986
values_796,7751,3941,579,13.387
values_504,18420,9352,1328,13.870
values_752,3421,1742,267,12.813
values_459,2847,1451,220,12.941
values_658,16677,8467,1210,13.783
values_408,4803,2445,367,13.087
values_867,7737,3935,579,13.363
values_727,2787,1419,220,12.668
values_177,7024,3574,526,13.354
values_823,7661,3895,579,13.231
values_822,2181,1112,173,12.607
values_218,12250,6217,915,13.388
values_426,6173,3139,473,13.051
values_776,2797,1425,220,12.714
values_143,11625,5909,856,13.581
values_739,14130,7175,1033,13.679
values_312,18431,9359,1328,13.879
values_174,17593,8934,1269,13.864
values_669,2189,1116,173,12.653
values_120,7702,3916,579,13.302
values_974,4099,2089,314,13.054
values_217,1011,515,85,11.894
values_866,491,249,44,11.159
values_192,9277,4719,685,13.543
values_328,19164,9727,1387,13.817
values_68,6979,3549,526,13.268
values_387,15824,8035,1151,13.748
values_69,1019,519,85,11.988
values_749,3481,1774,267,13.037
values_135,491,249,44,11.159
values_341,10059,5117,738,13.630
values_494,6214,3160,473,13.137
values_1,5517,2807,420,13.136
values_589,7006,3564,526,13.319
values_925,4065,2071,314,12.946
values_524,13322,6768,974,13.678
values_994,5517,2807,420,13.136
values_856,3473,1770,267,13.007
values_156,14116,7169,1033,13.665
values_470,17457,8862,1269,13.757
values_207,9152,4654,685,13.361
values_655,8544,4346,632,13.519
values_441,14139,7180,1033,13.687
values_109,14054,7135,1033,13.605
values_45,7023,3573,526,13.352
values_125,13263,6737,974,13.617
values_600,18427,9355,1328,13.876
values_708,9262,4712,685,13.521
values_791,9189,4671,685,13.415
values_912,3465,1766,267,12.978
values_533,2189,1116,173,12.653
values_418,2831,1443,220,12.868
values_228,16651,8453,1210,13.761
values_585,10820,5501,797,13.576
values_465,6980,3550,526,13.270
values_239,12470,6337,915,13.628
values_842,3447,1756,267,12.910
values_208,1001,509,85,11.776
values_932,1514,772,126,12.016
values_957,16807,8537,1210,13.890
values_563,3439,1752,267,12.880
values_766,4819,2453,367,13.131
values_476,4803,2445,367,13.087
values_175,17495,8880,1269,13.786
values_591,7686,3908,579,13.275
values_997,4829,2459,367,13.158
values_385,7755,3945,579,13.394
values_115,15070,7654,1092,13.800
values_653,19998,10152,1446,13.830
values_753,16653,8455,1210,13.763
values_241,2795,1423,220,12.705
values_197,7065,3595,526,13.432
values_636,491,249,44,11.159
values_450,19183,9738,1387,13.831
values_106,12508,6355,915,13.670
values_699,483,245,44,10.977
values_578,13375,6797,974,13.732
values_644,19269,9784,1387,13.893
values_570,14149,7186,1033,13.697
values_873,14988,7612,1092,13.725
values_33,18463,9375,1328,13.903
values_210,9253,4707,685,13.508
values_486,15769,8004,1151,13.700
values_252,491,249,44,11.159
values_694,9226,4692,685,13.469
values_759,17506,8887,1269,13.795
values_245,4023,2049,314,12.812
values_15,1537,783,126,12.198
values_792,16727,8493,1210,13.824
values_248,15906,8077,1151,13.819
values_246,11718,5958,856,13.689
values_556,7761,3947,579,13.404
values_513,11667,5931,856,13.630
values_93,14106,7163,1033,13.655
values_558,491,249,44,11.159
values_991,19247,9770,1387,13.877
values_181,13224,6714,974,13.577
values_674,993,505,85,11.682
values_652,3473,1770,267,13.007
values_344,17629,8954,1269,13.892
values_715,10862,5523,797,13.629
values_528,483,245,44,10.977
values_276,16668,8462,1210,13.775
values_24,2813,1433,220,12.786
values_296,6977,3547,526,13.264
values_244,1019,519,85,11.988
values_380,18408,9348,1328,13.861
values_25,14054,7135,1033,13.605
values_740,14987,7611,1092,13.724
values_478,2171,1106,173,12.549
values_379,11677,5937,856,13.641
values_810,17567,8920,1269,13.843
values_440,15141,7693,1092,13.865
values_543,10872,5529,797,13.641
values_130,5517,2807,420,13.136
values_225,15834,8041,1151,13.757
values_285,14285,7258,1033,13.829
values_363,2772,1412,220,12.600
values_667,17507,8892,1269,13.796
values_26,4115,2097,314,13.105
values_793,6223,3165,473,13.156
values_772,9235,4697,685,13.482
values_931,11639,5915,856,13.597
values_981,6913,3515,526,13.143
values_422,13305,6759,974,13.660
values_920,1019,519,85,11.988
values_259,11646,5918,856,13.605
values_477,2181,1112,173,12.607
values_738,3447,1756,267,12.910
values_430,483,245,44,10.977
values_922,14163,7192,1033,13.711
values_903,8535,4341,632,13.505
values_761,1555,793,126,12.341
values_204,993,505,85,11.682
values_48,2797,1425,220,12.714
values_71,17541,8906,1269,13.823
values_851,10015,5093,738,13.570
values_347,4829,2459,367,13.158
values_725,7720,3926,579,13.333
values_266,18387,9335,1328,13.846
values_448,7736,3934,579,13.361
values_934,14057,7138,1033,13.608
values_531,3440,1753,267,12.884
values_224,15874,8061,1151,13.791
values_686,16652,8454,1210,13.762
values_927,491,249,44,11.159
values_407,15054,7646,1092,13.786
values_76,3388,1725,267,12.689
values_949,17545,8910,1269,13.826
values_969,1555,793,126,12.341
values_781,3395,1728,267,12.715
values_7,7753,3943,579,13.390
values_683,18404,9344,1328,13.858
values_376,483,245,44,10.977
values_877,13361,6787,974,13.718
values_654,7755,3945,579,13.394
values_508,17477,8874,1269,13.772
values_332,9209,4683,685,13.444
values_281,15911,8082,1151,13.824
values_381,7725,3927,579,13.342
values_769,4041,2059,314,12.869
values_701,17585,8930,1269,13.857
values_855,8468,4306,632,13.399
values_320,3989,2031,314,12.704
values_50,1563,797,126,12.405
values_918,14131,7176,1033,13.680
values_615,7722,3928,579,13.337
values_704,10820,5501,797,13.576
values_633,15064,7652,1092,13.795
values_847,3415,1740,267,12.790
values_602,4811,2449,367,13.109
values_399,11622,5906,856,13.577
values_22,4082,2080,314,13.000
values_313,10831,5508,797,13.590
values_375,4091,2085,314,13.029
values_963,12525,6364,915,13.689
values_168,14126,7175,1033,13.675
values_226,2814,1434,220,12.791
values_190,13339,6777,974,13.695
values_429,4795,2441,367,13.065
values_236,20116,10214,1446,13.911
values_777,10025,5099,738,13.584
values_909,483,245,44,10.977
values_438,10017,5095,738,13.573
values_607,16757,8511,1210,13.849
values_717,11513,5849,856,13.450
values_782,5603,2853,420,13.340
values_258,6231,3169,473,13.173
values_872,2805,1429,220,12.750
values_637,8519,4333,632,13.479
values_746,1563,797,126,12.405
values_4,6969,3543,526,13.249
values_345,1555,793,126,12.341
values_102,2753,1401,220,12.514
values_962,14170,7199,1033,13.717
values_356,14165,7194,1033,13.712
values_853,15879,8062,1151,13.796
values_849,8469,4307,632,13.400
values_814,11675,5935,856,13.639
values_370,4058,2068,314,12.924
values_778,4847,2469,367,13.207
values_458,9888,5026,738,13.398
values_818,993,505,85,11.682
values_119,10839,5512,797,13.600
values_373,8519,4333,632,13.479
values_351,2171,1106,173,12.549
values_32,10844,5513,797,13.606
values_770,3473,1770,267,13.007
values_371,2155,1098,173,12.457
values_283,20075,10193,1446,13.883
values_535,14166,7195,1033,13.713
values_250,16720,8490,1210,13.818
values_132,9233,4695,685,13.479
values_649,2163,1102,173,12.503
values_77,7057,3591,526,13.416
values_260,2145,1092,173,12.399
values_891,10009,5091,738,13.562
values_91,4863,2477,367,13.251
values_137,11630,5910,856,13.586
values_42,1539,785,126,12.214
values_13,1547,789,126,12.278
values_577,2137,1088,173,12.353
values_41,13425,6823,974,13.783
values_809,8509,4327,632,13.464
values_414,1001,509,85,11.776
values_360,2171,1106,173,12.549
values_386,2163,1102,173,12.503
values_158,18330,9302,1328,13.803
values_904,12559,6382,915,13.726
values_480,7756,3946,579,13.396
values_647,19101,9692,1387,13.771
values_104,9217,4687,685,13.455
values_55,11689,5941,856,13.655
values_491,15962,8109,1151,13.868
values_391,13320,6766,974,13.676
values_972,20016,10162,1446,13.842
values_571,4837,2463,367,13.180
values_940,9242,4700,685,13.492
values_861,5518,2808,420,13.138
values_324,18357,9321,1328,13.823
values_549,7075,3601,526,13.451
values_170,15055,7647,1092,13.787
values_269,1019,519,85,11.988
values_442,20080,10194,1446,13.887
values_520,10828,5505,797,13.586
values_455,13172,6686,974,13.524
values_31,13415,6817,974,13.773
values_971,7748,3942,579,13.382
values_397,9261,4711,685,13.520
values_254,12535,6370,915,13.699
values_616,20036,10170,1446,13.856
values_66,1521,775,126,12.071
values_943,17413,8838,1269,13.722
values_117,5536,2818,420,13.181
values_451,19213,9752,1387,13.852
values_643,483,245,44,10.977
values_688,1011,515,85,11.894
values_569,10852,5517,797,13.616
values_745,10793,5486,797,13.542
values_65,11699,5947,856,13.667
values_980,14192,7209,1033,13.739
values_982,11622,5906,856,13.577
values_62,14045,7130,1033,13.596
values_789,483,245,44,10.977
values_401,2797,1425,220,12.714
values_21,14181,7202,1033,13.728
values_598,11623,5907,856,13.578
values_273,14267,7248,1033,13.811
values_534,16698,8480,1210,13.800
values_118,18300,9288,1328,13.780
values_141,6317,3215,473,13.355
values_366,2805,1429,220,12.750
values_222,7753,3943,579,13.390
values_876,8528,4338,632,13.494
values_700,11715,5955,856,13.686
values_95,483,245,44,10.977
values_806,20156,10234,1446,13.939
values_671,15014,7626,1092,13.749
values_816,4751,2417,367,12.946
values_630,12432,6315,915,13.587
values_433,10778,5479,797,13.523
values_905,8509,4327,632,13.464
values_84,18445,9365,1328,13.889
values_233,2155,1098,173,12.457
values_664,16736,8498,1210,13.831
values_162,18426,9354,1328,13.875
values_681,5571,2837,420,13.264
values_542,20053,10179,1446,13.868
values_169,4007,2041,314,12.761
values_660,2805,1429,220,12.750
values_488,12370,6281,915,13.519
values_894,16721,8491,1210,13.819
values_828,15029,7633,1092,13.763
values_537,11563,5875,856,13.508
values_845,15781,8012,1151,13.711
values_584,5499,2797,420,13.093
values_457,7805,3971,579,13.480
values_499,491,249,44,11.159
values_369,13319,6765,974,13.675
values_58,2780,1416,220,12.636
values_64,7748,3942,579,13.382
values_196,9192,4674,685,13.419
values_462,16653,8455,1210,13.763
values_343,19217,9756,1387,13.855
values_262,8479,4313,632,13.416
values_966,4107,2093,314,13.080
values_261,18347,9315,1328,13.816
