id,clockCycles,assemblyInstr
values_242,4949,1810
values_505,5160,1957
values_1006,5368,2097
values_924,5493,2192
values_862,4724,1664
values_287,5552,2232
values_733,5493,2188
values_813,5477,2180
values_11,5491,2190
values_19,5489,2188
values_999,5568,2244
values_134,5213,1995
values_609,5572,2244
values_993,5495,2190
values_731,5493,2192
values_127,5339,2083
values_889,5192,1969
values_987,4949,1810
values_780,5069,1903
values_435,5493,2188
values_950,5192,1978
values_976,5077,1901
values_557,5172,1971
values_398,5280,2041
values_892,5174,1967
values_670,4359,1475
values_574,5192,1967
values_163,5465,2172
values_900,5570,2238
values_392,5406,2128
values_447,5368,2099
values_523,4732,1662
values_679,4225,1384
values_419,5368,2097
values_895,5300,2062
values_298,5016,1849
values_155,5217,1995
values_12,5485,2194
values_160,5339,2083
values_626,5572,2240
values_38,5164,1963
values_146,5280,2033
values_81,4876,1756
values_687,4225,1384
values_213,5192,1965
values_212,5192,1967
values_568,5192,1967
values_5,5328,2075
values_40,5164,1963
values_970,5069,1903
values_707,5560,2246
values_406,5280,2037
values_893,5192,1965
values_144,5386,2126
values_979,5079,1899
values_831,5562,2234
values_402,5280,2039
values_404,5280,2037
values_310,5016,1849
values_70,4937,1802
values_268,5562,2234
values_1018,5368,2099
values_412,5280,2041
values_290,4870,1758
values_916,5572,2244
values_567,5192,1969
values_913,5499,2190
values_232,5069,1903
values_319,4876,1756
values_23,5368,2099
values_899,5572,2244
values_428,5491,2190
values_858,4592,1569
values_546,5192,1969
values_432,5495,2190
values_231,4949,1810
values_388,5280,2041
values_350,4724,1664
values_603,5491,2190
values_364,5339,2083
values_530,4592,1569
values_72,5057,1895
values_536,4799,1716
values_79,4931,1800
values_342,4724,1664
values_803,5562,2234
values_501,5162,1959
values_540,4807,1714
values_955,5560,2236
values_191,5469,2176
values_812,5351,2091
values_545,5192,1969
values_78,5057,1895
values_526,4592,1569
values_695,4351,1477
values_87,4864,1754
values_300,4876,1756
values_964,5077,1901
values_998,5493,2188
values_988,5069,1903
values_6,5368,2099
values_625,5572,2240
values_518,4807,1714
values_122,5280,2039
values_541,4799,1716
values_279,5562,2234
values_256,5552,2232
values_796,5077,1901
values_504,5156,1953
values_752,5280,2039
values_459,5572,2244
values_658,4359,1475
values_408,5406,2132
values_867,5192,1967
values_727,5491,2190
values_177,5341,2085
values_823,5485,2184
values_822,5477,2180
values_218,5192,1965
values_426,5560,2246
values_776,5075,1899
values_143,5258,2029
values_739,5467,2174
values_312,4994,1851
values_174,5339,2083
values_669,4359,1475
values_120,5341,2085
values_974,5075,1899
values_217,5192,1969
values_866,5192,1969
values_192,5192,1967
values_328,4592,1569
values_68,4937,1802
values_387,5404,2130
values_69,5016,1849
values_749,5404,2130
values_135,5260,2031
values_341,4600,1571
values_494,5160,1963
values_1,5493,2188
values_589,5568,2244
values_925,5495,2190
values_524,4799,1716
values_994,5368,2099
values_856,4600,1571
values_156,5217,1995
values_470,5493,2192
values_207,5192,1969
values_655,4225,1384
values_441,5368,2099
values_109,5341,2085
values_45,5192,1967
values_125,5408,2130
values_600,5560,2246
values_708,5568,2244
values_791,5081,1901
values_912,5572,2244
values_533,4807,1714
values_418,5491,2190
values_228,5077,1901
values_585,5491,2190
values_465,5570,2242
values_239,5077,1901
values_842,4732,1662
values_208,5172,1965
values_932,5562,2234
values_957,5368,2091
values_563,5192,1967
values_766,5461,2178
values_476,5574,2242
values_175,5337,2081
values_591,5368,2099
values_997,5568,2244
values_385,5408,2130
values_115,5473,2176
values_653,4351,1477
values_753,5280,2037
values_241,5081,1901
values_197,5192,1969
values_636,5368,2099
values_450,5574,2242
values_106,5408,2130
values_699,4351,1477
values_578,5560,2246
values_644,4351,1477
values_570,5172,1965
values_873,5192,1965
values_33,5192,1965
values_210,5172,1971
values_486,5164,1961
values_252,5075,1899
values_694,4225,1384
values_759,5280,2037
values_245,5077,1901
values_15,5491,2190
values_792,4951,1808
values_248,5069,1903
values_246,4947,1808
values_556,5192,1967
values_513,4807,1714
values_93,4876,1756
values_558,5192,1969
values_991,4949,1810
values_181,5280,2035
values_674,4351,1477
values_652,4351,1477
values_344,4600,1571
values_715,5368,2097
values_528,4807,1714
values_276,5564,2236
values_24,5493,2192
values_296,5016,1849
values_244,5079,1899
values_380,5280,2037
values_25,5493,2188
values_740,5280,2037
values_478,5493,2192
values_379,5280,2039
values_810,5349,2089
values_440,5560,2246
values_543,4799,1716
values_130,5260,2031
values_225,4939,1806
values_285,5368,2089
values_363,5339,2083
values_667,4225,1384
values_26,5491,2190
values_793,5075,1899
values_1022,5493,2192
values_772,5077,1901
values_931,5560,2236
values_981,4939,1806
values_422,5368,2099
values_920,5493,2192
values_259,5485,2184
values_477,5495,2190
values_738,5402,2132
values_430,5491,2190
values_922,5493,2192
values_903,5572,2240
values_761,5280,2037
values_1017,5368,2097
values_204,5172,1971
values_48,5192,1967
values_71,4876,1756
values_851,4730,1660
values_347,4724,1664
values_725,5568,2244
values_266,5487,2182
values_448,5495,2190
values_934,5351,2091
values_531,4730,1660
values_224,5079,1899
values_686,4225,1384
values_927,5499,2190
values_407,5280,2039
values_76,4864,1754
values_949,5483,2178
values_969,4951,1808
values_781,5069,1903
values_7,5368,2099
values_1014,5491,2190
values_683,4225,1384
values_376,5280,2037
values_1016,5493,2188
values_877,5192,1967
values_654,4225,1384
values_508,5168,1961
values_332,4592,1569
values_281,5562,2234
values_381,5406,2128
values_769,5077,1901
values_701,4351,1477
values_855,4592,1569
values_1009,5495,2190
values_320,4730,1660
values_50,5174,1967
values_918,5572,2240
values_615,5368,2095
values_704,5368,2099
values_633,5368,2095
values_847,4732,1662
values_602,5489,2188
values_399,5400,2130
values_22,5368,2101
values_313,4870,1758
values_375,5280,2035
values_963,5079,1899
values_168,5467,2174
values_1021,5568,2244
values_226,5077,1901
values_190,5280,2039
values_429,5493,2192
values_236,5077,1901
values_777,5079,1899
values_909,5493,2192
values_438,5493,2188
values_607,5489,2188
values_717,5568,2244
values_1000,5566,2242
values_782,5069,1903
values_258,5564,2236
values_872,5192,1969
values_637,5570,2242
values_746,5280,2037
values_4,5493,2192
values_345,4732,1662
values_102,5341,2085
values_962,4947,1808
values_356,5109,1924
values_853,4600,1571
values_849,4732,1662
values_814,5368,2089
values_370,5280,2039
values_778,4949,1810
values_458,5570,2242
values_818,5562,2234
values_119,5339,2083
values_373,5406,2128
values_351,4600,1571
values_32,5192,1969
values_770,4951,1808
values_371,5280,2039
values_283,5483,2182
values_535,4807,1714
values_250,5075,1899
values_132,5262,2033
values_649,4225,1384
values_77,5061,1893
values_260,5554,2234
values_1004,5489,2188
values_891,5300,2062
values_91,4937,1802
values_137,5260,2031
values_42,5192,1965
values_13,5491,2190
values_577,5368,2099
values_41,5172,1965
values_809,5345,2087
values_414,5280,2039
values_360,5408,2130
values_386,5280,2039
values_158,5345,2086
values_904,5572,2244
values_480,5162,1959
values_647,4351,1477
values_104,5400,2130
values_55,5300,2062
values_491,5077,1897
values_391,5400,2130
values_972,5077,1901
values_571,5174,1967
values_940,5487,2182
values_861,4600,1571
values_324,4592,1569
values_549,5172,1965
values_170,5280,2035
values_269,5562,2234
values_442,5368,2097
values_520,4592,1569
values_455,5570,2242
values_31,5368,2099
values_971,5079,1899
values_397,5406,2128
values_254,5069,1903
values_616,5564,2246
values_66,5059,1891
values_943,5556,2238
values_117,5341,2085
values_451,5497,2188
values_643,4225,1384
values_688,4351,1477
values_569,5174,1967
values_745,5280,2037
values_65,4876,1756
values_980,5081,1901
values_982,5077,1901
values_62,5192,1969
values_789,4939,1806
values_401,5406,2132
values_21,5368,2101
values_598,5368,2099
values_273,5485,2184
values_534,4732,1662
values_118,5280,2037
values_141,5217,1995
values_366,5467,2174
values_222,5192,1967
values_876,5300,2062
values_700,4351,1477
values_95,4876,1756
values_806,5562,2234
values_671,4359,1475
values_816,5485,2184
values_630,5574,2242
values_433,5368,2097
values_905,5499,2190
values_84,4937,1802
values_233,4951,1808
values_664,4225,1384
values_162,5280,2037
values_681,4225,1384
values_542,4799,1716
values_169,5339,2083
values_660,4225,1384
values_488,5166,1959
values_894,5174,1967
values_828,5345,2087
values_537,4799,1716
values_845,4600,1571
values_584,5368,2099
values_457,5576,2244
values_499,5152,1949
values_369,5408,2130
values_58,5308,2060
