values_242,2
values_505,5
values_924,20
values_862,4
values_287,2
values_733,15
values_813,16
values_11,2
values_19,2
values_999,5
values_134,2
values_609,4
values_993,8
values_731,18
values_127,6
values_889,5
values_987,20
values_780,19
values_435,10
values_950,3
values_976,2
values_557,4
values_398,3
values_892,6
values_670,17
values_574,20
values_163,17
values_900,6
values_392,13
values_447,11
values_523,13
values_679,2
values_419,14
values_895,6
values_298,7
values_155,13
values_12,4
values_160,6
values_626,19
values_38,16
values_146,2
values_81,9
values_687,9
values_213,7
values_212,6
values_568,3
values_5,5
values_40,13
values_970,18
values_707,6
values_406,13
values_893,18
values_144,17
values_979,19
values_831,17
values_402,15
values_404,15
values_310,15
values_70,11
values_268,13
values_412,6
values_290,12
values_916,14
values_567,6
values_913,8
values_232,2
values_319,3
values_23,12
values_899,7
values_428,15
values_858,17
values_546,20
values_432,15
values_231,17
values_388,11
values_350,2
values_603,8
values_364,20
values_530,3
values_72,2
values_536,19
values_79,5
values_342,17
values_803,4
values_501,3
values_540,14
values_955,8
values_191,9
values_812,4
values_545,10
values_78,5
values_526,12
values_695,18
values_87,6
values_300,2
values_964,15
values_998,11
values_988,11
values_6,11
values_625,14
values_518,6
values_122,2
values_541,5
values_279,19
values_256,3
values_796,9
values_504,4
values_752,6
values_459,17
values_658,13
values_408,5
values_867,14
values_727,19
values_177,19
values_823,20
values_822,2
values_218,6
values_426,14
values_776,2
values_143,7
values_739,17
values_312,15
values_174,17
values_669,4
values_120,13
values_974,15
values_217,3
values_866,3
values_192,7
values_328,18
values_68,11
values_387,18
values_69,4
values_749,7
values_135,19
values_341,16
values_494,17
values_1,8
values_589,5
values_925,11
values_524,4
values_994,8
values_856,9
values_156,20
values_470,3
values_207,3
values_655,16
values_441,10
values_109,18
values_45,16
values_125,19
values_600,19
values_708,6
values_791,5
values_912,2
values_533,9
values_418,10
values_228,15
values_585,11
values_465,2
values_239,12
values_842,9
values_208,14
values_932,15
values_957,14
values_563,2
values_766,9
values_476,10
values_175,7
values_591,16
values_997,4
values_385,10
values_115,9
values_653,17
values_753,2
values_241,19
values_197,8
values_636,12
values_450,11
values_106,8
values_699,17
values_578,3
values_644,12
values_570,17
values_873,10
values_33,5
values_210,19
values_486,13
values_252,11
values_694,15
values_759,14
values_245,10
values_15,10
values_792,17
values_248,12
values_246,9
values_556,17
values_513,3
values_93,19
values_558,20
values_991,2
values_181,8
values_674,16
values_652,8
values_344,18
values_715,6
values_528,10
values_276,17
values_24,17
values_296,18
values_244,9
values_380,8
values_25,8
values_740,6
values_478,5
values_379,6
values_810,7
values_440,6
values_543,15
values_130,9
values_225,16
values_285,2
values_363,9
values_667,19
values_26,3
values_793,15
values_772,16
values_931,14
values_981,17
values_422,6
values_920,13
values_259,4
values_477,3
values_738,3
values_430,5
values_922,7
values_903,15
values_761,10
values_204,6
values_48,15
values_71,9
values_851,4
values_347,6
values_725,8
values_266,9
values_448,15
values_934,18
values_531,17
values_224,11
values_686,19
values_927,13
values_407,18
values_76,15
values_949,20
values_969,9
values_781,18
values_7,2
values_683,9
values_376,3
values_877,10
values_654,4
values_508,9
values_332,20
values_281,15
values_381,10
values_769,5
values_701,12
values_855,8
values_320,9
values_50,19
values_918,18
values_615,12
values_704,12
values_633,12
values_847,4
values_602,6
values_399,18
values_22,12
values_313,14
values_375,17
values_963,14
values_168,11
values_226,16
values_190,11
values_429,2
values_236,4
values_777,8
values_909,7
values_438,2
values_607,16
values_717,5
values_782,6
values_258,6
values_872,19
values_637,13
values_746,8
values_4,9
values_345,11
values_102,11
values_962,2
values_356,18
values_853,2
