id,clockCycles,assemblyInstr
values_242,14410,7017
values_505,9244,4397
values_924,6336,2857
values_862,6957,3199
values_287,7011,3195
values_733,4312,1490
values_813,27691,14582
values_11,25284,12837
values_19,4136,1371
values_999,11202,5362
values_134,14317,7019
values_609,5416,2282
values_993,25448,12849
values_731,6958,3197
values_127,6975,3195
values_889,18242,8957
values_987,4293,1490
values_780,4504,1640
values_435,5785,2552
values_950,5808,2556
values_976,4136,1369
values_557,7716,3560
values_398,8448,3968
values_892,23848,11977
values_670,9291,4407
values_574,10134,4863
values_163,21126,10430
values_900,13471,6445
values_392,19864,9695
values_447,4509,1638
values_523,10208,4865
values_679,19511,9673
values_419,24472,12023
values_895,26896,13728
values_298,27949,14626
values_155,13346,6431
values_12,11000,5338
values_160,11051,5344
values_626,28513,14610
values_38,25500,12857
values_146,5790,2550
values_81,5067,2033
values_687,22571,11188
values_213,24140,12007
values_212,10190,4863
values_568,9177,4387
values_5,5402,2278
values_40,5070,2035
values_970,22822,11190
values_707,5404,2274
values_406,9288,4397
values_893,8448,3964
values_144,23904,11967
values_979,28100,14604
values_831,11138,5338
values_402,25372,12825
values_404,28283,14622
values_310,5067,2033
values_70,5056,2031
values_268,9282,4401
values_412,5405,2280
values_290,6351,2865
values_916,11060,5358
values_567,16938,8284
values_913,11096,5358
values_232,18168,8953
values_319,24117,12003
values_23,6347,2857
values_899,7668,3568
values_428,15520,7636
values_858,25482,12837
values_546,13136,6419
values_432,22775,11196
values_231,11029,5340
values_388,6365,2861
values_350,9335,4407
values_603,28319,14598
values_364,5790,2550
values_530,24179,12017
values_72,5065,2037
values_536,10069,4857
values_79,6336,2857
values_342,12110,5874
values_803,24904,12815
values_501,14450,7033
values_540,18366,8973
values_955,24050,12011
values_191,5407,2276
values_812,19626,9691
values_545,4770,1821
values_78,9203,4391
values_526,12185,5884
values_695,25585,12847
values_87,12063,5872
values_300,13430,6447
values_964,4759,1819
values_998,24152,12023
values_988,11264,5374
values_6,28114,14608
values_625,9180,4381
values_518,15664,7638
values_122,10120,4865
values_541,18224,8961
values_279,28357,14594
values_256,22752,11210
values_796,5408,2282
values_504,15811,7622
values_752,25588,12825
values_459,18415,8963
values_658,5059,2033
