id,cInstr
values_242,121
values_505,94
values_1006,128
values_924,31
values_862,115
values_287,128
values_733,150
values_813,103
values_11,107
values_19,107
values_999,139
values_134,94
values_609,74
values_993,139
values_731,128
values_127,121
values_889,83
values_987,47
values_780,107
values_435,115
values_950,69
values_976,58
values_557,110
values_398,67
values_892,103
values_670,74
values_574,110
values_163,47
values_900,20
values_392,67
values_447,115
values_523,117
values_679,103
values_419,115
values_895,83
values_298,118
values_155,94
values_12,107
values_160,58
values_626,74
values_38,126
values_146,94
values_81,124
values_687,94
values_213,139
values_212,139
values_568,115
values_5,107
values_40,146
values_970,47
values_707,139
values_406,58
values_893,83
values_144,94
values_979,47
values_831,103
values_402,58
values_404,58
values_310,107
values_70,117
values_268,139
values_1018,128
values_412,67
values_290,107
values_916,20
values_567,110
values_913,20
values_232,110
values_319,107
values_23,107
values_899,20
values_428,115
values_858,115
values_546,110
values_432,110
values_231,110
values_388,67
values_350,117
values_603,81
values_364,124
values_530,117
values_72,135
values_536,117
values_79,128
values_342,117
values_803,103
values_501,94
values_540,128
values_955,69
values_191,58
values_812,103
values_545,121
values_78,124
values_526,117
values_695,83
values_87,117
values_300,107
values_964,47
values_998,128
values_988,47
values_6,93
values_625,74
values_518,117
values_122,110
values_541,117
values_279,128
values_256,128
values_796,118
values_504,83
values_752,126
values_459,148
values_658,85
values_408,67
values_867,103
values_727,148
values_177,58
values_823,103
values_822,103
values_218,128
values_426,126
values_776,107
values_143,94
values_739,126
values_312,107
values_174,58
values_669,74
values_120,110
values_974,47
values_217,128
values_866,83
values_192,128
values_328,128
values_68,128
values_387,58
values_69,128
values_749,115
values_135,103
values_341,128
values_494,83
values_1,107
values_589,92
values_925,31
values_524,117
values_994,128
values_856,110
values_156,83
values_470,139
values_207,139
values_655,74
values_441,121
values_109,110
values_45,137
values_125,121
values_600,81
values_708,148
values_791,107
values_912,20
values_533,124
values_418,115
values_228,110
values_585,92
values_465,128
values_239,126
values_842,115
values_208,139
values_932,69
values_957,80
values_563,110
values_766,115
values_476,128
values_175,47
values_591,74
values_997,128
values_385,67
values_115,96
values_653,74
values_753,110
values_241,110
values_197,128
values_636,74
values_450,139
values_106,110
values_699,103
values_578,74
values_644,74
values_570,110
values_873,103
values_33,137
values_210,139
values_486,94
values_252,115
values_694,103
values_759,110
values_245,126
values_15,107
values_792,118
values_248,115
values_246,115
values_556,126
values_513,128
values_93,128
values_558,115
values_991,58
values_181,58
values_674,83
values_652,74
values_344,117
values_715,148
values_528,117
values_276,139
values_24,107
values_296,107
values_244,115
values_380,126
values_25,107
values_740,110
values_478,148
values_379,137
values_810,103
values_440,115
values_543,117
values_130,83
values_225,110
values_285,139
values_363,126
values_667,85
values_26,107
values_793,107
values_1022,139
values_772,107
values_931,80
values_981,58
values_422,126
values_920,20
values_259,139
values_477,139
values_738,110
values_430,115
values_922,20
values_903,31
values_761,115
values_1017,128
values_204,128
values_48,137
values_71,135
values_851,110
values_347,117
values_725,148
values_266,128
values_448,139
values_934,80
values_531,135
values_224,110
values_686,103
values_927,31
values_407,47
values_76,117
values_949,69
values_969,47
values_781,107
values_7,107
values_1014,139
values_683,94
values_376,128
values_1016,139
values_877,103
values_654,74
values_508,83
values_332,117
values_281,139
values_381,126
values_769,107
values_701,94
values_855,115
values_1009,139
values_320,117
values_50,126
values_918,31
values_615,74
values_704,150
values_633,85
values_847,115
values_602,81
values_399,47
values_22,118
values_313,107
values_375,126
values_963,58
values_168,58
values_1021,139
values_226,110
values_190,58
values_429,121
values_236,115
values_777,107
values_909,31
values_438,115
values_607,74
values_717,139
values_1000,139
values_782,107
values_258,139
values_872,94
values_637,40
values_746,115
values_4,107
values_345,128
values_102,110
values_962,47
values_356,126
values_853,115
values_849,110
values_814,103
values_370,124
values_778,107
values_458,139
values_818,103
values_119,110
values_373,126
values_351,128
values_32,126
values_770,107
values_371,137
values_283,128
values_535,135
values_250,110
values_132,83
values_649,85
values_77,117
values_260,139
values_1004,139
values_891,94
values_91,117
values_137,103
values_42,137
values_13,107
values_577,92
values_41,126
values_809,94
values_414,47
values_360,135
values_386,47
values_158,103
values_904,20
values_480,94
values_647,74
values_104,110
values_55,85
values_491,94
values_391,67
values_972,58
values_571,115
values_940,80
values_861,110
values_324,117
values_549,115
values_170,58
values_269,128
values_442,110
values_520,124
values_455,128
values_31,107
values_971,58
values_397,67
values_254,115
values_616,74
values_66,117
values_943,69
values_117,110
values_451,139
values_643,74
values_688,103
values_569,115
values_745,110
values_65,117
values_980,58
values_982,47
values_62,137
values_789,107
values_401,67
values_21,107
values_598,74
values_273,139
values_534,124
values_118,121
values_141,83
values_366,137
values_222,128
values_876,83
values_700,83
values_95,117
values_806,83
values_671,74
values_816,94
values_630,85
values_433,115
values_905,20
values_84,117
values_233,115
values_664,85
values_162,47
values_681,83
values_542,117
values_169,58
values_660,74
values_488,83
values_894,94
values_828,103
values_537,117
values_845,121
values_584,81
values_457,128
values_499,94
values_369,124
values_58,126
values_64,117
values_196,128
values_462,139
values_343,117
values_262,139
values_966,47
values_261,128
values_349,117
values_263,128
values_801,103
values_292,107
values_786,107
values_101,110
values_691,103
values_926,31
values_754,126
values_215,128
values_977,58
values_850,115
values_646,74
values_628,74
values_941,69
values_353,137
values_690,83
values_961,58
values_331,128
values_377,137
values_128,94
values_336,117
values_632,74
values_166,58
values_744,110
values_837,96
values_807,94
values_838,110
values_723,150
values_874,83
values_627,74
values_555,110
values_446,110
values_716,128
values_240,110
values_140,83
values_317,107
values_83,117
values_696,94
values_413,67
values_94,135
values_937,80
values_199,128
values_596,85
values_0,107
values_953,80
values_906,31
values_742,110
values_396,67
values_159,103
values_238,115
values_136,94
values_915,31
values_99,110
values_771,107
values_96,110
values_768,107
values_1001,128
values_67,128
values_565,115
values_848,126
values_114,110
values_61,126
values_511,83
values_729,150
values_460,148
values_832,110
values_1015,139
values_348,117
values_182,47
values_986,58
values_180,58
values_930,69
values_274,139
values_309,107
values_496,94
values_165,58
values_553,115
values_1023,139
values_870,103
values_795,107
values_361,126
values_302,107
values_586,92
values_880,94
values_665,74
values_527,117
values_372,137
values_382,117
values_43,146
values_935,69
values_2,107
values_790,107
values_152,83
values_871,94
values_434,115
values_775,107
values_500,94
values_220,139
values_875,94
values_249,115
values_808,103
values_859,115
values_539,135
values_635,74
values_311,107
values_183,47
values_54,137
values_390,67
values_890,83
values_711,148
values_471,128
values_995,128
values_443,110
values_464,128
values_774,107
values_200,128
values_747,110
values_758,115
values_30,107
values_820,94
values_393,67
values_576,81
values_445,121
values_662,74
values_403,67
values_640,74
values_59,137
values_490,94
values_194,128
values_751,115
values_1007,128
values_663,74
values_938,69
values_532,117
values_885,94
values_713,150
values_193,128
values_650,74
values_564,110
values_267,128
values_147,103
values_709,148
values_857,110
values_334,117
values_965,44
values_824,103
values_784,107
values_229,110
values_538,117
values_463,139
values_741,115
values_85,128
values_493,94
values_794,118
values_202,139
values_74,117
values_410,67
values_469,139
values_394,67
values_149,83
values_945,69
values_293,107
values_456,128
values_975,58
values_547,110
values_164,47
values_720,150
values_833,110
values_90,135
values_954,69
values_1002,139
values_483,94
values_990,47
values_113,110
values_878,103
values_942,80
values_126,110
values_666,74
values_960,58
values_783,107
values_735,128
values_439,110
values_860,115
values_18,107
values_173,58
values_454,139
values_176,47
values_698,103
values_869,83
values_697,94
values_509,94
values_189,58
values_714,150
values_270,128
values_863,115
values_548,110
values_359,128
values_512,124
values_656,74
values_684,83
values_171,47
values_675,94
values_657,74
values_333,117
values_599,74
values_129,94
values_886,94
values_107,110
values_272,139
values_52,137
values_819,103
values_682,103
values_44,126
values_914,31
values_346,117
values_151,103
values_550,115
values_326,49
values_836,110
values_437,126
values_984,47
values_17,118
values_748,121
values_581,92
values_705,150
values_121,121
values_219,139
values_321,117
values_843,115
values_606,81
values_898,20
values_601,74
values_36,126
values_282,128
values_395,67
values_449,128
values_209,128
values_956,69
values_579,81
values_484,83
values_521,124
values_617,74
values_516,128
values_358,137
values_335,128
values_139,94
values_992,128
values_211,139
values_507,94
values_921,31
values_138,83
values_275,139
values_614,74
values_49,126
values_227,115
values_203,139
values_172,58
values_86,124
values_1011,139
values_178,58
values_978,58
values_253,110
values_1010,128
values_291,107
values_911,31
values_230,110
values_318,107
values_798,107
values_638,85
values_112,110
values_201,139
values_629,74
values_337,117
values_37,126
values_56,126
values_316,107
values_829,94
values_63,126
values_35,137
values_519,117
values_481,94
values_278,139
values_186,47
values_702,83
values_722,148
values_97,110
values_329,117
values_75,128
values_560,126
values_612,74
values_421,110
values_639,74
values_939,69
values_198,51
values_840,110
values_415,67
values_405,67
values_100,110
values_726,148
values_265,128
values_743,110
values_436,110
values_583,92
values_525,117
values_677,103
values_289,107
values_255,115
values_529,128
values_826,103
values_362,137
values_355,126
values_506,94
values_315,107
values_604,74
values_57,146
values_133,103
values_787,107
values_799,107
values_765,115
values_887,83
values_952,69
values_631,74
values_306,107
values_497,83
values_821,83
values_618,74
values_271,128
values_645,74
values_985,58
values_400,67
values_562,115
values_590,74
values_648,85
values_325,128
values_883,103
values_827,103
values_854,115
values_307,107
values_88,128
values_958,69
values_251,110
values_902,31
values_680,83
values_884,94
values_901,20
values_354,117
values_420,121
values_103,121
values_10,107
values_474,148
values_53,146
values_8,107
values_39,126
values_755,115
values_124,121
values_841,115
values_510,83
values_989,58
values_706,148
values_257,128
values_811,83
values_111,110
values_47,137
values_928,69
values_561,110
values_383,124
values_498,94
values_60,146
values_737,110
values_624,74
values_973,58
values_472,139
values_280,128
values_389,58
values_651,85
values_642,74
values_668,85
values_551,115
values_750,126
values_592,92
values_89,135
values_411,67
values_620,85
values_357,137
values_247,126
values_692,94
values_572,115
values_757,115
values_566,115
values_216,51
values_951,69
values_910,20
values_338,117
values_461,139
values_730,148
values_734,148
values_51,137
values_678,94
values_327,117
values_473,128
values_453,128
values_154,103
values_452,128
values_221,128
values_323,117
values_844,110
values_673,103
values_427,110
values_933,69
values_1005,128
values_802,103
values_852,110
values_487,94
values_762,115
values_515,110
values_479,128
values_948,69
values_467,128
values_14,107
values_868,103
values_188,47
values_489,83
values_865,83
values_728,128
values_996,139
values_277,128
values_936,69
values_554,110
values_763,115
values_834,110
values_613,74
values_907,31
values_825,94
values_308,107
values_294,107
values_522,128
values_322,128
values_28,118
values_1020,139
values_760,121
values_559,110
values_685,83
values_908,31
values_919,31
values_724,148
values_947,80
values_214,139
values_468,128
values_967,58
values_234,126
values_983,58
values_719,148
values_110,110
values_235,115
values_588,81
values_185,58
values_732,150
values_896,20
values_888,83
values_923,31
values_767,110
values_179,58
values_195,139
values_148,103
values_917,31
values_634,74
values_157,94
values_314,107
values_879,103
values_16,107
values_839,115
values_150,103
values_1012,128
values_835,121
values_161,47
values_34,126
values_959,69
values_264,128
values_123,110
values_623,74
values_187,47
values_575,110
values_466,139
values_621,85
values_82,117
values_352,126
values_779,107
values_946,55
values_756,110
values_502,83
values_641,85
values_882,83
values_46,137
values_721,150
values_105,110
values_284,128
values_295,107
values_1019,139
values_423,115
values_544,115
values_384,67
values_206,139
values_817,103
values_788,107
values_205,139
values_243,126
values_619,74
values_514,124
values_703,103
values_605,81
values_659,74
values_929,69
values_365,137
values_495,94
values_1013,128
values_431,115
values_482,83
values_611,85
values_846,115
values_27,107
values_736,115
values_815,83
values_145,94
values_582,92
values_492,94
values_881,94
values_237,110
values_1003,128
values_409,58
values_1008,139
values_108,110
values_299,107
values_20,107
values_485,83
values_303,107
values_425,126
values_597,92
values_517,124
values_672,94
values_340,117
values_339,117
values_424,110
values_9,118
values_587,74
values_417,115
values_116,110
values_475,128
values_184,47
values_223,139
values_804,83
values_374,137
values_864,94
values_444,110
values_92,117
values_773,107
values_131,103
values_710,139
values_693,83
values_944,69
values_573,110
values_712,150
values_718,150
values_3,118
values_805,83
values_98,110
values_304,107
values_897,31
values_153,103
values_368,126
values_689,83
values_830,94
values_29,118
values_301,107
values_286,139
values_580,81
values_593,81
values_80,117
values_416,115
values_305,107
values_142,103
values_800,80
values_661,85
values_73,128
values_297,115
values_167,58
values_594,74
values_367,126
values_552,110
values_608,74
values_797,107
values_288,107
values_764,126
values_622,74
values_785,107
values_676,94
values_330,117
values_595,92
values_968,58
values_503,94
values_378,137
values_610,74
