id,cInstr
values_242,784
values_505,495
values_924,1052
values_862,192
values_287,1036
values_733,939
values_813,520
values_11,1027
values_19,775
values_999,55
values_134,1639
values_609,495
values_993,627
values_731,495
values_127,92
values_889,435
values_987,1527
values_780,1527
values_435,176
values_950,336
values_976,800
values_557,435
values_398,195
values_892,336
values_670,1315
values_574,75
values_163,379
values_900,127
values_392,504
values_447,288
values_523,39
values_679,109
values_419,304
values_895,948
values_298,127
values_155,1639
values_12,627
values_160,159
values_626,775
values_38,388
values_146,775
values_81,1315
values_687,636
values_213,512
values_212,1315
values_568,559
values_5,48
values_40,528
values_970,972
values_707,1136
values_406,1419
values_893,108
values_144,1527
values_979,75
values_831,864
values_402,39
values_404,559
values_310,964
values_70,404
values_268,388
values_412,144
values_290,1536
values_916,784
values_567,775
values_913,512
values_232,116
values_319,784
values_23,1027
values_899,304
values_428,559
values_858,1119
values_546,1052
values_432,379
values_231,627
values_388,379
values_350,220
values_603,495
values_364,775
values_530,235
values_72,1672
values_536,1036
values_79,1027
values_342,568
values_803,276
values_501,39
values_540,495
values_955,939
values_191,279
values_812,99
values_545,1119
values_78,327
values_526,48
values_695,344
values_87,559
values_300,1419
values_964,636
values_998,1315
values_988,559
values_6,775
values_625,64
values_518,1527
values_122,296
values_541,36
values_279,1419
values_256,1036
values_796,1119
values_504,288
values_752,208
values_459,39
values_658,388
values_408,75
values_867,1315
values_727,708
values_177,116
values_823,559
values_822,336
values_218,559
values_426,559
values_776,476
values_143,627
values_739,452
values_312,872
values_174,27
values_669,91
values_120,144
values_974,1119
values_217,1544
values_866,956
values_192,127
values_328,495
values_68,39
values_387,800
values_69,1536
values_749,948
values_135,559
values_341,1315
values_494,288
values_1,699
values_589,636
values_925,568
values_524,1356
values_994,1552
values_856,775
values_156,1128
values_470,568
values_207,195
values_655,435
values_441,775
values_109,1119
values_45,504
values_125,235
values_600,379
values_708,159
values_791,1136
values_912,568
values_533,159
values_418,168
values_228,699
values_585,55
values_465,80
values_239,144
values_842,92
values_208,435
values_932,136
values_957,528
values_563,304
values_766,1027
values_476,288
values_175,444
values_591,1315
values_997,452
values_385,699
values_115,435
values_653,192
values_753,159
values_241,75
values_197,39
values_636,1324
values_450,327
values_106,124
values_699,1315
values_578,1639
values_644,784
values_570,864
values_873,244
values_33,627
values_210,279
values_486,568
values_252,116
values_694,816
values_759,1656
values_245,83
values_15,435
values_792,176
values_248,775
values_246,559
values_556,235
values_513,784
values_93,204
values_558,1436
values_991,99
values_181,864
values_674,1152
values_652,235
values_344,888
values_715,336
values_528,1419
values_276,495
values_24,1428
values_296,1428
values_244,39
values_380,388
values_25,64
values_740,880
values_478,1240
values_379,235
values_810,127
values_440,327
values_543,91
values_130,1136
values_225,495
values_285,512
values_363,435
values_667,568
values_26,39
values_793,55
values_772,855
values_931,116
values_981,699
values_422,1419
values_920,444
values_259,27
values_477,27
values_738,168
values_430,627
values_922,168
values_903,504
values_761,1527
values_204,468
values_48,1315
values_71,1036
values_851,64
values_347,64
values_725,724
values_266,64
values_448,47
values_934,75
values_531,1419
values_224,92
values_686,559
values_927,784
values_407,99
values_76,379
values_949,336
values_969,55
values_781,1527
values_7,55
values_683,568
values_376,159
values_877,168
values_654,1119
values_508,1036
values_332,748
values_281,435
values_381,92
values_769,1027
values_701,279
values_855,888
values_320,47
values_50,1224
values_918,388
values_615,195
values_704,252
values_633,195
values_847,1215
values_602,1656
values_399,1027
values_22,1639
values_313,136
values_375,1544
values_963,39
values_168,420
values_226,1052
values_190,708
values_429,956
values_236,244
values_777,1527
values_909,1656
values_438,1444
values_607,296
values_717,636
values_782,288
values_258,252
values_872,27
values_637,1084
values_746,136
values_4,568
values_345,108
values_102,652
values_962,159
values_356,792
values_853,948
values_849,600
values_814,1444
values_370,775
values_778,1324
values_458,336
values_818,127
values_119,327
values_373,1419
values_351,1119
values_32,92
values_770,75
values_371,99
values_283,435
values_535,775
values_250,47
values_132,1648
values_649,1052
values_77,83
values_260,775
values_891,855
values_91,956
values_137,1315
values_42,279
values_13,504
values_577,444
values_41,379
values_809,388
values_414,1068
values_360,279
values_386,855
values_158,1027
values_904,1436
values_480,84
values_647,1419
values_104,127
values_55,404
values_491,512
values_391,1639
values_972,1144
values_571,36
values_940,1419
values_861,1648
values_324,75
values_549,336
values_170,1436
values_269,724
values_442,235
values_520,1128
values_455,396
values_31,27
values_971,56
values_397,1315
values_254,956
values_616,568
values_66,159
values_943,800
values_117,99
values_451,1419
values_643,444
values_688,195
values_569,1536
values_745,244
values_65,888
values_980,708
values_982,1119
values_62,1215
values_789,1052
values_401,379
values_21,168
values_598,396
values_273,1136
values_534,1128
values_118,99
values_141,27
values_366,444
values_222,235
values_876,159
values_700,559
values_95,235
values_806,912
values_671,1036
values_816,576
values_630,99
values_433,244
values_905,379
values_84,67
values_233,435
values_664,972
values_162,512
values_681,1232
values_542,39
values_169,1160
values_660,1436
values_488,204
values_894,559
values_828,1544
values_537,444
values_845,444
values_584,435
values_457,48
values_499,627
values_369,195
values_58,127
values_64,495
values_196,212
values_462,1419
values_343,1036
values_262,1656
values_966,584
values_261,235
values_349,855
values_263,1224
values_801,99
values_292,1639
values_786,939
values_101,435
values_691,1119
values_926,699
values_754,1119
values_215,888
values_977,576
values_850,948
values_646,1027
values_628,775
values_941,1324
values_353,1044
values_690,627
values_961,195
values_331,568
values_377,636
values_128,327
values_336,948
values_632,1324
values_166,1119
values_744,732
values_837,1639
values_807,956
values_838,1256
values_723,1215
values_874,435
values_627,336
values_555,1215
values_446,1428
values_716,327
values_240,1428
values_140,327
values_317,855
values_83,27
values_696,296
values_413,296
values_94,872
values_937,379
values_199,559
values_596,127
values_0,99
values_953,260
values_906,495
values_742,64
values_396,260
values_159,495
values_238,1128
values_136,1232
values_915,872
values_99,1639
values_771,1672
values_96,939
values_768,468
values_67,708
values_565,152
values_848,84
values_114,27
values_61,336
values_511,775
values_729,327
values_460,1324
values_832,1324
values_348,1536
values_182,39
values_986,559
values_180,39
values_930,116
values_274,1224
values_309,75
values_496,136
values_165,504
values_553,716
values_870,1224
values_795,1527
values_361,344
values_302,260
values_586,636
values_880,195
values_665,1215
values_527,1224
values_372,559
values_382,1036
values_43,504
values_935,99
values_2,1419
values_790,775
values_152,75
values_871,699
values_434,127
values_775,327
values_500,699
values_220,396
values_875,127
values_249,84
values_808,279
values_859,304
values_539,64
values_635,1036
values_311,1527
values_183,55
values_54,39
values_390,824
values_890,559
values_711,108
values_471,939
values_995,64
values_443,716
values_464,92
values_774,64
values_200,327
values_747,39
values_758,792
values_30,1527
values_820,948
values_393,792
values_576,444
values_445,108
values_662,159
values_403,1315
values_640,1436
values_59,327
values_490,956
values_194,1224
values_751,1428
values_663,1527
values_938,939
values_532,168
values_885,64
values_713,1552
values_193,1544
values_650,708
values_564,1119
values_267,504
values_147,1027
values_709,495
values_857,504
values_334,568
values_965,75
values_824,296
values_784,99
values_229,872
values_538,75
values_463,1428
values_741,168
values_85,64
values_493,39
values_794,235
values_202,1232
values_74,428
values_410,336
values_469,99
values_394,152
values_149,235
values_945,144
values_293,1436
values_456,1027
values_975,1036
values_547,1027
values_164,444
values_720,168
values_833,1436
values_90,1536
values_954,1639
values_483,1428
values_990,1419
values_113,956
values_878,1027
values_942,568
values_126,1315
values_666,1419
values_960,252
values_783,1224
values_735,1436
values_439,279
values_860,1324
values_18,1419
values_173,195
values_454,1084
values_176,816
values_698,336
values_869,1419
values_697,559
values_509,584
values_189,864
values_714,559
values_270,1639
values_863,327
values_548,699
values_359,244
values_512,1232
values_656,55
values_684,855
values_171,1248
values_675,1027
values_657,1224
values_333,99
values_599,1340
values_129,1419
values_886,75
values_107,1428
values_272,75
values_52,1128
values_819,939
values_682,379
values_44,864
values_914,204
values_346,864
values_151,1128
values_550,235
values_326,559
values_836,444
values_437,1027
values_984,627
values_17,568
values_748,39
values_581,108
values_705,1027
values_121,327
values_219,92
values_321,296
values_843,244
values_606,108
values_898,39
values_601,75
values_36,1419
values_282,1036
values_395,75
values_449,636
values_209,99
values_956,195
values_579,1215
values_484,1527
values_521,412
values_617,1324
values_516,1527
values_358,244
values_335,948
values_139,327
values_992,27
values_211,1436
values_507,39
values_921,127
values_138,576
values_275,327
values_614,39
values_49,1224
values_227,204
values_203,956
values_172,1324
values_86,559
values_178,444
values_978,1527
values_253,235
values_291,1527
values_911,948
values_230,235
values_318,1419
values_798,176
values_638,67
values_112,976
values_201,212
values_629,435
values_337,204
values_37,660
values_56,1419
values_316,99
values_829,1419
values_63,379
values_35,1324
values_519,627
values_481,159
values_278,39
values_186,244
values_702,327
values_722,192
values_97,27
values_329,956
values_75,92
values_560,1119
values_612,792
values_421,127
values_639,116
values_939,1119
values_198,435
values_840,235
values_415,124
values_405,75
values_100,84
values_726,584
values_265,336
values_743,855
values_436,116
values_583,1428
values_525,124
values_677,75
values_289,379
values_255,212
values_529,327
values_826,195
values_362,1428
values_355,99
values_506,855
values_315,1240
values_604,159
values_57,972
values_133,39
values_787,64
values_799,724
values_765,388
values_887,352
values_952,627
values_631,1027
values_306,1419
values_497,55
values_821,127
values_618,1215
values_271,39
values_645,39
values_985,435
values_400,512
values_562,495
values_590,504
values_648,192
values_325,1560
values_883,108
values_827,872
values_854,708
values_307,775
values_88,627
values_958,495
values_251,1027
values_902,159
values_680,708
values_884,636
values_901,204
values_354,732
values_420,1428
values_103,228
values_10,784
values_474,1136
values_53,204
values_8,260
values_39,495
values_755,1215
values_124,708
values_841,1240
values_510,1672
values_989,136
values_706,204
values_257,55
values_811,27
values_111,1240
values_47,559
values_928,127
values_561,379
values_383,1215
values_498,379
values_60,1119
values_737,56
values_624,964
values_973,379
values_472,559
values_280,152
values_389,1340
values_651,327
values_642,27
values_668,784
values_551,127
values_750,855
values_592,956
values_89,660
values_411,1027
values_620,39
values_357,195
values_247,964
values_692,212
values_572,47
values_757,159
values_566,636
values_216,127
values_951,108
values_910,644
values_338,1027
values_461,816
values_730,336
values_734,1215
values_51,75
values_678,1315
values_327,495
values_473,1664
values_453,1224
values_154,1119
values_452,168
values_221,75
values_323,159
values_844,948
values_673,495
values_427,327
values_933,48
values_802,379
values_852,84
values_487,1639
values_762,1648
values_515,47
values_479,84
values_948,644
values_467,39
values_14,939
values_868,27
values_188,127
values_489,84
values_865,559
values_728,1544
values_996,1536
values_277,775
values_936,948
values_554,252
values_763,244
values_834,939
values_613,495
values_907,435
values_825,1527
values_308,195
values_294,108
values_522,1315
values_322,1428
values_28,1436
values_760,379
values_559,1639
values_685,435
values_908,428
values_919,1044
values_724,644
values_947,136
values_214,75
values_468,1452
values_967,108
values_234,1044
values_983,444
values_719,108
values_110,1428
values_235,288
values_588,327
values_185,504
values_732,127
values_896,1256
values_888,699
values_923,708
values_767,1128
values_179,1119
values_195,1340
values_148,1119
values_917,288
values_634,404
values_157,1419
values_314,288
values_879,948
values_16,855
values_839,1536
values_150,1215
values_835,1215
values_161,864
values_34,127
values_959,435
values_264,559
values_123,279
values_623,235
values_187,1568
values_575,1232
values_466,699
values_621,36
values_82,404
values_352,939
values_779,64
values_946,576
values_756,444
values_502,244
values_641,396
values_882,379
values_46,1044
values_721,716
values_105,495
values_284,64
values_295,495
values_423,1232
values_544,1027
values_384,559
values_206,39
values_817,699
values_788,279
values_205,39
values_243,99
values_619,1324
values_514,1648
values_703,39
values_605,444
values_659,1419
values_929,420
values_365,108
values_495,268
values_431,279
values_482,1656
values_611,435
values_846,855
values_27,84
values_736,1527
values_815,159
values_145,99
values_582,296
values_492,48
values_881,495
values_237,939
values_409,152
values_108,775
values_299,195
values_20,36
values_485,444
values_303,904
values_425,1215
values_597,775
values_517,84
values_672,55
values_340,235
values_339,56
values_424,75
values_9,495
values_587,379
values_417,784
values_116,56
values_475,99
values_184,699
values_223,168
values_804,872
values_374,855
values_864,127
values_444,435
values_92,235
values_773,1315
values_131,127
values_710,888
values_693,512
values_944,136
values_573,1656
values_712,336
values_718,48
values_3,55
values_805,775
values_98,435
values_304,235
values_897,699
values_153,627
values_368,36
values_689,27
values_830,1452
values_29,1639
values_301,99
values_286,1527
values_580,279
values_593,36
values_80,792
values_416,204
values_305,244
values_142,404
values_800,855
values_661,84
values_73,379
values_297,279
values_167,699
values_594,1536
values_367,1527
values_552,136
values_608,55
values_797,27
values_288,1224
values_764,495
values_622,279
values_785,972
values_676,55
values_330,388
values_595,1027
values_968,235
values_503,708
values_378,27
values_610,1152
