id,clockCycles,assemblyInstr
values_242,1278,559
values_505,16176,7033
values_924,15133,6589
values_862,4428,1931
values_287,486,213
values_733,720,317
values_813,3355,1467
values_11,11169,4865
values_19,1611,703
values_999,2391,1041
values_134,7800,3399
values_609,5664,2469
values_993,6357,2775
values_731,8556,3721
values_127,982,431
values_889,9409,4099
values_987,12091,5263
values_780,11148,4851
values_435,307,137
values_950,2856,1247
values_976,5667,2471
values_557,2844,1239
values_398,7800,3399
values_892,9397,4091
values_670,1623,711
values_574,3858,1681
values_163,2859,1249
values_900,5020,2187
values_392,5658,2465
values_447,2403,1049
values_523,6333,2759
values_679,720,317
values_419,5026,2191
values_895,720,317
values_298,8559,3723
values_155,4461,1953
values_12,11184,4875
values_160,8616,3761
values_626,8616,3761
values_38,13080,5697
values_146,16215,7059
values_81,3331,1451
values_687,4422,1927
values_213,14046,6107
values_212,5047,2205
values_568,10254,4463
values_5,5059,2213
values_40,7800,3399
values_970,13056,5681
values_707,7818,3411
values_406,15127,6585
values_893,3340,1457
values_144,10266,4471
values_979,2415,1057
values_831,11169,4865
values_402,714,313
values_404,9412,4101
values_310,979,429
values_70,9397,4091
values_268,3852,1677
values_412,9427,4111
values_290,156,71
values_916,723,319
values_567,1623,711
values_913,2862,1251
values_232,988,435
values_319,3870,1689
values_23,307,137
values_899,1626,713
values_428,14046,6107
values_858,498,221
values_546,2409,1053
values_432,1623,711
values_231,156,71
values_388,10242,4455
values_350,495,219
values_603,11142,4847
values_364,6330,2757
values_530,8571,3731
values_72,7794,3395
values_536,9403,4095
values_79,976,427
values_342,6333,2759
values_803,7782,3387
values_501,10287,4485
values_540,12076,5253
values_955,14088,6135
values_191,1611,703
values_812,12097,5267
values_545,489,215
values_78,12106,5273
values_526,7803,3401
values_695,4437,1937
values_87,13089,5703
values_300,1275,557
values_964,4440,1939
values_998,5676,2477
values_988,1275,557
values_6,982,431
values_625,5026,2191
values_518,492,217
values_122,153,69
values_541,7051,3073
values_279,8580,3737
values_256,1287,565
values_796,2409,1053
values_504,16203,7051
values_752,6342,2765
values_459,14073,6125
values_658,3873,1691
values_408,714,313
values_867,12085,5259
values_727,720,317
values_177,2409,1053
values_823,9415,4103
values_822,1290,567
values_218,10266,4471
values_426,8574,3733
values_776,6342,2765
values_143,8568,3729
values_739,156,71
values_312,6357,2775
values_174,495,219
values_669,307,137
values_120,12088,5261
values_974,16158,7021
values_217,979,429
values_866,988,435
values_192,1287,565
values_328,16212,7057
values_68,492,217
values_387,2418,1059
values_69,2406,1051
values_749,304,135
values_135,4431,1933
values_341,717,315
values_494,1623,711
values_1,717,315
values_589,720,317
values_925,13089,5703
values_524,7788,3391
values_994,5667,2471
values_856,7051,3073
values_156,5020,2187
values_470,5029,2193
values_207,1623,711
values_655,4455,1949
values_441,16188,7041
values_109,15136,6591
values_45,4455,1949
values_125,6336,2761
values_600,301,133
values_708,2409,1053
values_791,14070,6123
values_912,7788,3391
values_533,1284,563
values_418,2002,877
values_228,153,69
values_585,12082,5257
values_465,14064,6119
values_239,5679,2479
values_842,9418,4105
values_208,10272,4475
values_932,3358,1469
values_957,982,431
values_563,12115,5279
values_766,489,215
values_476,301,133
values_175,10275,4477
values_591,8595,3747
values_997,3337,1455
values_385,489,215
values_115,10290,4487
values_653,10266,4471
values_753,1993,871
values_241,8595,3747
values_197,2859,1249
values_636,9400,4093
values_450,11151,4853
values_106,492,217
values_699,1287,565
values_578,8571,3731
values_644,9382,4081
values_570,5014,2183
values_873,720,317
values_33,156,71
values_210,3337,1455
values_486,10278,4479
values_252,3346,1461
values_694,6360,2777
values_759,8577,3735
values_245,714,313
values_15,15166,6611
values_792,2412,1055
values_248,2400,1047
values_246,2415,1057
values_556,492,217
values_513,3352,1465
values_93,720,317
values_558,12112,5277
values_991,3882,1697
values_181,16206,7053
values_674,5035,2197
values_652,15109,6573
values_344,11130,4839
values_715,3879,1695
values_528,2400,1047
values_276,720,317
values_24,16203,7051
values_296,5658,2465
values_244,14079,6129
values_380,14064,6119
values_25,16191,7043
values_740,9406,4097
values_478,4428,1931
values_379,4425,1929
values_810,14106,6147
values_440,1629,715
values_543,2841,1237
values_130,2850,1243
values_225,4434,1935
values_285,4431,1933
values_363,12088,5261
values_667,7045,3069
values_26,3352,1465
values_793,13062,5685
values_772,14076,6127
values_931,8580,3737
values_981,8571,3731
values_422,12082,5257
values_920,5047,2205
values_259,13077,5695
values_477,5679,2479
values_738,7791,3393
values_430,6333,2759
values_922,1617,707
values_903,2400,1047
values_761,3876,1693
values_204,7785,3389
values_48,6321,2751
values_71,301,133
values_851,1284,563
values_347,16209,7055
values_725,13038,5669
values_266,15133,6589
values_448,10251,4461
values_934,10257,4465
values_531,8616,3761
values_224,16185,7039
values_686,12088,5261
values_927,153,69
values_407,3876,1693
values_76,153,69
values_949,14055,6113
values_969,1632,717
values_781,7785,3389
values_7,156,71
values_683,304,135
values_376,307,137
values_877,5676,2477
values_654,13065,5687
values_508,156,71
values_332,3334,1453
values_281,6330,2757
values_381,5670,2473
values_769,8577,3735
values_701,16203,7051
values_855,7054,3075
values_320,985,433
values_50,8571,3731
values_918,15124,6583
values_615,982,431
values_704,8607,3755
values_633,489,215
values_847,7818,3411
values_602,2859,1249
values_399,3873,1691
values_22,985,433
values_313,1626,713
values_375,495,219
values_963,8598,3749
values_168,985,433
values_226,9400,4093
values_190,2877,1261
values_429,307,137
values_236,723,319
values_777,2011,883
values_909,15151,6601
values_438,13050,5677
values_607,1999,875
values_717,976,427
values_782,2856,1247
values_258,7051,3073
values_872,10242,4455
values_637,3355,1467
values_746,2005,879
values_4,11160,4859
values_345,4428,1931
values_102,4449,1945
values_962,15088,6559
values_356,985,433
values_853,9418,4105
values_849,3349,1463
values_814,15103,6569
values_370,12070,5249
values_778,8625,3767
values_458,495,219
values_818,7806,3403
values_119,11139,4845
values_373,720,317
values_351,7051,3073
values_32,4440,1939
values_770,8559,3723
values_371,5029,2193
values_283,5649,2459
values_535,711,311
values_250,3328,1449
values_132,985,433
values_649,5011,2181
values_77,5670,2473
values_260,9418,4105
values_891,2008,881
values_91,9418,4105
values_137,9394,4089
values_42,7039,3065
values_13,2415,1057
values_577,1996,873
values_41,7078,3091
values_809,2424,1063
values_414,2877,1261
values_360,13074,5693
values_386,2005,879
values_158,6345,2767
values_904,985,433
values_480,7785,3389
values_647,7051,3073
values_104,8589,3743
values_55,14070,6123
values_491,3873,1691
values_391,7066,3083
values_972,2418,1059
values_571,7078,3091
values_940,2388,1039
values_861,2862,1251
values_324,988,435
values_549,6345,2767
values_170,1999,875
values_269,2394,1043
values_442,5038,2199
values_520,8586,3741
values_455,13086,5701
values_31,1999,875
values_971,11172,4867
values_397,4437,1937
values_254,3888,1701
values_616,3364,1473
values_66,15100,6567
values_943,7057,3077
values_117,3867,1687
values_451,15103,6569
values_643,1996,873
values_688,12076,5253
values_569,4434,1935
values_745,13056,5681
values_65,1278,559
values_980,5673,2475
values_982,10254,4463
values_62,5029,2193
values_789,9388,4085
values_401,9394,4089
values_21,307,137
values_598,5032,2195
values_273,12091,5263
values_534,15115,6577
values_118,4425,1929
values_141,3349,1463
values_366,16194,7045
values_222,10257,4465
values_876,1629,715
values_700,9427,4111
values_95,3876,1693
values_806,5667,2471
values_671,5026,2191
values_816,15118,6579
values_630,3352,1465
values_433,11139,4845
values_905,1996,873
values_84,726,321
values_233,9391,4087
values_664,2415,1057
values_162,3873,1691
values_681,1981,863
values_542,7791,3393
values_169,8580,3737
values_660,301,133
values_488,2400,1047
values_894,13050,5677
values_828,3349,1463
values_537,7048,3071
values_845,16173,7031
values_584,8583,3739
values_457,7045,3069
values_499,3340,1457
values_369,7818,3411
values_58,7818,3411
values_64,3873,1691
values_196,5017,2185
values_462,2862,1251
values_343,2865,1253
values_262,720,317
values_966,8577,3735
values_261,5667,2471
values_349,8568,3729
values_263,11169,4865
values_801,1614,705
values_292,717,315
values_786,8595,3747
values_101,10266,4471
values_691,12106,5273
values_926,5655,2463
values_754,16200,7049
values_215,495,219
values_977,156,71
values_850,979,429
values_646,2418,1059
values_628,5017,2185
values_941,1999,875
values_353,1287,565
values_690,153,69
values_961,2853,1245
values_331,13047,5675
values_377,982,431
values_128,1281,561
values_336,1629,715
values_632,982,431
values_166,7788,3391
values_744,11160,4859
values_837,1617,707
values_807,15154,6603
values_838,12103,5271
values_723,2400,1047
values_874,1275,557
values_627,11184,4875
values_555,5029,2193
values_446,12055,5239
values_716,8568,3729
values_240,14073,6125
values_140,3358,1469
values_317,10284,4483
values_83,2403,1049
values_696,2409,1053
values_413,5670,2473
values_94,307,137
values_937,979,429
values_199,5014,2183
values_596,1284,563
values_0,8577,3735
values_953,10284,4483
values_906,3355,1467
values_742,12094,5265
values_396,5020,2187
values_159,15070,6547
values_238,4428,1931
values_136,8577,3735
values_915,1620,709
values_99,6336,2761
values_771,1996,873
values_96,7036,3063
values_768,13059,5683
values_67,14067,6121
values_565,5670,2473
values_848,3340,1457
values_114,5688,2485
values_61,1284,563
values_511,717,315
values_729,8580,3737
values_460,10242,4455
values_832,11166,4863
values_348,5035,2197
values_182,5658,2465
values_986,1278,559
values_180,10260,4467
values_930,16218,7061
values_274,10236,4451
values_309,13074,5693
values_496,8574,3733
values_165,16182,7037
values_553,2871,1257
values_870,1984,865
values_795,1293,569
values_361,2877,1261
values_302,9397,4091
values_586,15118,6579
values_880,492,217
values_665,304,135
values_527,13053,5679
values_372,4437,1937
values_382,9388,4085
values_43,976,427
values_935,1617,707
values_2,492,217
values_790,498,221
values_152,717,315
values_871,5661,2467
values_434,15118,6579
values_775,7051,3073
values_500,7806,3403
values_220,153,69
values_875,15115,6577
values_249,2400,1047
values_808,11136,4843
values_859,304,135
values_539,2856,1247
values_635,2859,1249
values_311,3888,1701
values_183,7794,3395
values_54,10236,4451
values_390,1993,871
values_890,5020,2187
values_711,15106,6571
values_471,7045,3069
values_995,16188,7041
values_443,16224,7065
values_464,985,433
values_774,2865,1253
values_200,15133,6589
values_747,1287,565
values_758,3867,1687
values_30,14070,6123
values_820,3870,1689
values_393,492,217
values_576,4434,1935
values_445,4428,1931
values_662,4431,1933
values_403,13068,5689
values_640,10266,4471
values_59,7075,3089
values_490,1293,569
values_194,6324,2753
values_751,2859,1249
values_663,14070,6123
values_938,10272,4475
values_532,3870,1689
values_885,156,71
values_713,5670,2473
values_193,5017,2185
values_650,3870,1689
values_564,13062,5685
values_267,5035,2197
values_147,2397,1045
values_709,976,427
values_857,12109,5275
values_334,9397,4091
values_965,5667,2471
values_824,5005,2177
values_784,5658,2465
values_229,714,313
values_538,982,431
values_463,8598,3749
values_741,6324,2753
values_85,8571,3731
values_493,5023,2189
values_794,723,319
values_202,7069,3085
values_74,12100,5269
values_410,5679,2479
values_469,13035,5667
values_394,301,133
values_149,5017,2185
values_945,7084,3095
values_293,15088,6559
values_456,6351,2771
values_975,12085,5259
values_547,6339,2763
values_164,8574,3733
values_720,979,429
values_833,982,431
values_90,15094,6563
values_954,16179,7035
values_483,10254,4463
values_990,15109,6573
values_113,5667,2471
values_878,1281,561
values_942,5664,2469
values_126,8580,3737
values_666,2406,1051
values_960,979,429
values_783,4434,1935
values_735,3873,1691
values_439,982,431
values_860,12094,5265
values_18,13062,5685
values_173,5035,2197
values_454,8568,3729
values_176,12091,5263
values_698,12091,5263
values_869,1626,713
values_697,3331,1451
values_509,10272,4475
values_189,2862,1251
values_714,1996,873
values_270,8592,3745
values_863,720,317
values_548,304,135
values_359,15082,6555
values_512,3879,1695
values_656,11148,4851
values_684,5685,2483
values_171,5023,2189
values_675,10278,4479
values_657,307,137
values_333,11172,4867
values_599,9427,4111
values_129,10245,4457
values_886,9403,4095
values_107,11172,4867
values_272,982,431
values_52,9394,4089
values_819,6345,2767
values_682,985,433
values_44,5685,2483
values_914,14058,6115
values_346,489,215
values_151,11178,4871
values_550,3343,1459
values_326,2412,1055
values_836,985,433
values_437,13086,5701
values_984,12076,5253
values_17,6357,2775
values_748,723,319
values_581,2865,1253
values_705,2403,1049
values_121,7036,3063
values_219,12097,5267
values_321,153,69
values_843,1626,713
values_606,2847,1241
values_898,1990,869
values_601,1996,873
values_36,5667,2471
values_282,7773,3381
values_395,6366,2781
values_449,7809,3405
values_209,1993,871
values_956,5029,2193
values_579,5023,2189
values_484,5032,2195
values_521,489,215
values_617,9373,4075
values_516,15094,6563
values_358,153,69
values_335,5044,2203
values_139,2862,1251
values_992,2850,1243
values_211,304,135
values_507,2856,1247
