id,clockCycles,assemblyInstr
values_242,5637,4237
values_505,1317,991
values_924,5759,4328
values_862,5393,4055
values_287,1317,991
values_733,2289,1726
values_813,394,299
values_11,495,376
values_19,4379,3292
values_999,1843,1390
values_134,1641,1236
values_609,4745,3565
values_993,6163,4636
values_731,3975,2984
values_127,5759,4328
values_889,697,530
values_987,1965,1481
values_780,2289,1726
values_435,1641,1236
values_950,6285,4727
values_976,3975,2984
values_557,4867,3656
values_398,1317,991
values_892,495,376
values_670,1965,1481
values_574,1641,1236
values_163,2491,1880
values_900,4867,3656
values_392,6163,4636
values_447,293,222
values_523,1519,1145
values_679,3853,2893
values_419,697,530
values_895,293,222
values_298,5637,4237
values_155,4379,3292
values_12,293,222
values_160,596,453
values_626,3975,2984
values_38,5759,4328
values_146,2491,1880
values_81,697,530
values_687,3975,2984
values_213,4867,3656
values_212,2167,1635
values_568,5637,4237
values_5,1843,1390
values_40,192,145
values_970,2613,1971
values_707,1965,1481
values_406,2289,1726
values_893,1641,1236
values_144,5271,3964
values_979,5637,4237
values_831,5759,4328
values_402,4501,3383
values_404,1641,1236
values_310,495,376
values_70,5759,4328
values_268,697,530
values_412,2491,1880
values_290,495,376
values_916,293,222
values_567,697,530
values_913,5637,4237
values_232,6163,4636
values_319,6285,4727
values_23,697,530
values_899,1641,1236
values_428,4867,3656
values_858,2613,1971
values_546,596,453
values_432,5271,3964
values_231,2167,1635
values_388,192,145
values_350,697,530
values_603,1965,1481
values_364,4501,3383
values_530,596,453
values_72,2613,1971
values_536,5637,4237
values_79,2613,1971
values_342,2289,1726
values_803,5393,4055
values_501,1843,1390
values_540,4501,3383
values_955,5393,4055
values_191,192,145
values_812,2167,1635
values_545,4501,3383
values_78,394,299
values_526,2167,1635
values_695,1641,1236
values_87,1641,1236
values_300,2289,1726
values_964,4501,3383
values_998,3853,2893
values_988,4501,3383
values_6,1519,1145
values_625,394,299
values_518,2167,1635
values_122,1519,1145
values_541,1317,991
values_279,3853,2893
values_256,394,299
values_796,1965,1481
values_504,2491,1880
values_752,6285,4727
values_459,6163,4636
values_658,192,145
values_408,1641,1236
values_867,293,222
values_727,2491,1880
values_177,1843,1390
values_823,697,530
values_822,1317,991
values_218,6285,4727
values_426,3853,2893
values_776,5759,4328
values_143,5393,4055
values_739,2289,1726
values_312,1641,1236
values_174,4867,3656
values_669,5759,4328
values_120,1843,1390
values_974,596,453
values_217,3853,2893
values_866,4867,3656
values_192,4501,3383
values_328,6163,4636
values_68,6285,4727
values_387,4867,3656
values_69,697,530
values_749,4867,3656
values_135,1317,991
values_341,394,299
values_494,394,299
values_1,5393,4055
values_589,4745,3565
values_925,4745,3565
values_524,5637,4237
values_994,2613,1971
values_856,4745,3565
values_156,4745,3565
values_470,1843,1390
values_207,3853,2893
values_655,1317,991
values_441,2289,1726
values_109,4745,3565
values_45,697,530
values_125,596,453
values_600,1843,1390
values_708,4501,3383
values_791,394,299
values_912,1843,1390
values_533,596,453
values_418,697,530
values_228,3975,2984
values_585,1519,1145
values_465,1965,1481
values_239,596,453
values_842,3853,2893
values_208,596,453
values_932,3853,2893
values_957,6163,4636
values_563,394,299
values_766,4745,3565
values_476,4379,3292
values_175,4501,3383
values_591,4501,3383
values_997,192,145
values_385,2613,1971
values_115,1843,1390
values_653,6285,4727
values_753,394,299
values_241,1965,1481
values_197,3975,2984
values_636,6285,4727
values_450,4745,3565
values_106,4745,3565
values_699,4867,3656
values_578,1843,1390
values_644,3975,2984
values_570,1641,1236
values_873,4867,3656
values_33,2613,1971
values_210,2613,1971
values_486,4867,3656
values_252,293,222
values_694,5637,4237
values_759,3975,2984
values_245,6285,4727
values_15,1641,1236
values_792,4501,3383
values_248,192,145
values_246,1519,1145
values_556,2491,1880
values_513,3853,2893
values_93,5637,4237
values_558,1519,1145
values_991,1965,1481
values_181,697,530
values_674,2491,1880
values_652,394,299
values_344,4501,3383
values_715,2491,1880
values_528,4867,3656
values_276,5759,4328
values_24,2613,1971
values_296,596,453
values_244,2289,1726
values_380,3853,2893
values_25,1519,1145
values_740,697,530
values_478,1641,1236
values_379,596,453
values_810,2289,1726
values_440,6163,4636
values_543,192,145
values_130,293,222
values_225,293,222
values_285,5271,3964
values_363,1965,1481
values_667,1317,991
values_26,2613,1971
values_793,6285,4727
values_772,2491,1880
values_931,6163,4636
values_981,1317,991
values_422,1317,991
values_920,4501,3383
values_259,2167,1635
values_477,293,222
values_738,5271,3964
values_430,4379,3292
values_922,1965,1481
values_903,394,299
values_761,2167,1635
values_204,1843,1390
values_48,1641,1236
values_71,3975,2984
values_851,4501,3383
values_347,3853,2893
values_725,1317,991
values_266,2491,1880
values_448,5759,4328
values_934,4501,3383
values_531,5637,4237
values_224,5393,4055
values_686,293,222
values_927,5759,4328
values_407,5759,4328
values_76,2613,1971
values_949,6163,4636
values_969,3975,2984
values_781,6285,4727
values_7,6163,4636
values_683,1641,1236
values_376,4867,3656
values_877,697,530
values_654,3853,2893
values_508,6285,4727
values_332,495,376
values_281,1317,991
values_381,293,222
values_769,4867,3656
values_701,192,145
values_855,192,145
values_320,1843,1390
values_50,4501,3383
values_918,4867,3656
values_615,293,222
values_704,495,376
values_633,5271,3964
values_847,6163,4636
values_602,4501,3383
values_399,3853,2893
values_22,2613,1971
values_313,192,145
values_375,495,376
values_963,293,222
values_168,2289,1726
values_226,5759,4328
values_190,192,145
values_429,6163,4636
values_236,394,299
values_777,5271,3964
values_909,2289,1726
values_438,495,376
values_607,1317,991
values_717,5637,4237
values_782,5759,4328
values_258,1317,991
values_872,3853,2893
values_637,596,453
values_746,4379,3292
values_4,2289,1726
values_345,4745,3565
values_102,5637,4237
values_962,4745,3565
values_356,1843,1390
values_853,1843,1390
values_849,596,453
values_814,394,299
values_370,5393,4055
values_778,1519,1145
values_458,4501,3383
values_818,2613,1971
values_119,4745,3565
values_373,5637,4237
values_351,293,222
values_32,293,222
values_770,4379,3292
values_371,5393,4055
values_283,3853,2893
values_535,1641,1236
values_250,1641,1236
values_132,1965,1481
values_649,5271,3964
values_77,5393,4055
values_260,495,376
values_891,4745,3565
values_91,6163,4636
values_137,1317,991
values_42,495,376
values_13,4867,3656
values_577,2491,1880
values_41,1519,1145
values_809,394,299
values_414,3975,2984
values_360,1519,1145
values_386,596,453
values_158,495,376
values_904,394,299
values_480,4867,3656
values_647,4745,3565
values_104,1843,1390
values_55,1519,1145
values_491,6285,4727
values_391,2167,1635
values_972,596,453
values_571,1519,1145
values_940,6163,4636
values_861,5393,4055
values_324,596,453
values_549,2613,1971
values_170,3975,2984
values_269,5271,3964
values_442,5637,4237
values_520,4745,3565
values_455,1965,1481
values_31,4745,3565
