inputName,text,data,bss
values_242,840,24,24
values_505,840,17,17
values_924,840,13,13
values_862,840,7,7
values_287,840,4,4
values_733,840,6,6
values_813,840,2,2
values_11,840,19,19
values_19,840,22,22
values_999,840,7,7
values_134,840,14,14
values_609,840,18,18
values_993,840,19,19
values_731,840,3,3
values_127,840,15,15
values_889,840,17,17
values_987,840,13,13
values_780,840,10,10
values_435,840,28,28
values_950,840,13,13
values_976,840,25,25
values_557,840,21,21
values_398,840,15,15
values_892,840,8,8
values_670,840,19,19
values_574,840,15,15
values_163,840,5,5
values_900,840,18,18
values_392,840,11,11
values_447,840,23,23
values_523,840,12,12
values_679,840,2,2
values_419,840,25,25
values_895,840,14,14
values_298,840,2,2
values_155,840,18,18
values_12,840,13,13
values_160,840,20,20
values_626,840,15,15
values_38,840,15,15
values_146,840,7,7
values_81,840,24,24
values_687,840,6,6
values_213,840,17,17
values_212,840,5,5
values_568,840,15,15
values_5,840,8,8
values_40,840,21,21
values_970,840,20,20
values_707,840,28,28
values_406,840,28,28
values_893,840,14,14
values_144,840,13,13
values_979,840,19,19
values_831,840,28,28
values_402,840,11,11
values_404,840,21,21
values_310,840,10,10
values_70,840,17,17
values_268,840,9,9
values_412,840,17,17
values_290,840,8,8
values_916,840,6,6
values_567,840,14,14
values_913,840,13,13
values_232,840,28,28
values_319,840,27,27
values_23,840,15,15
values_899,840,3,3
values_428,840,7,7
values_858,840,15,15
values_546,840,25,25
values_432,840,15,15
values_231,840,18,18
values_388,840,6,6
values_350,840,26,26
values_603,840,12,12
values_364,840,23,23
values_530,840,5,5
values_72,840,4,4
values_536,840,8,8
values_79,840,12,12
values_342,840,6,6
values_803,840,13,13
values_501,840,11,11
values_540,840,25,25
values_955,840,7,7
values_191,840,16,16
values_812,840,28,28
values_545,840,8,8
values_78,840,10,10
values_526,840,16,16
values_695,840,9,9
values_87,840,9,9
values_300,840,16,16
values_964,840,23,23
values_998,840,24,24
values_988,840,19,19
values_6,840,21,21
values_625,840,22,22
values_518,840,13,13
values_122,840,17,17
values_541,840,14,14
values_279,840,26,26
values_256,840,21,21
values_796,840,19,19
values_504,840,26,26
values_752,840,23,23
values_459,840,9,9
values_658,840,9,9
values_408,840,20,20
values_867,840,7,7
values_727,840,28,28
values_177,840,11,11
values_823,840,13,13
values_822,840,8,8
values_218,840,20,20
values_426,840,16,16
values_776,840,18,18
values_143,840,11,11
values_739,840,2,2
