id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,144,80,15,9.600
values_505,333,185,50,6.660
values_924,225,125,30,7.500
values_862,171,95,20,8.550
values_287,279,155,40,6.975
values_733,279,155,40,6.975
values_813,225,125,30,7.500
values_11,144,80,15,9.600
values_19,225,125,30,7.500
values_999,333,185,50,6.660
values_134,252,140,35,7.200
values_609,144,80,15,9.600
values_993,279,155,40,6.975
values_731,279,155,40,6.975
values_127,171,95,20,8.550
values_889,306,170,45,6.800
values_987,225,125,30,7.500
values_780,198,110,25,7.920
values_435,306,170,45,6.800
values_950,387,215,60,6.450
values_976,225,125,30,7.500
values_557,198,110,25,7.920
values_398,306,170,45,6.800
values_892,333,185,50,6.660
values_670,252,140,35,7.200
values_574,144,80,15,9.600
values_163,279,155,40,6.975
values_900,279,155,40,6.975
values_392,225,125,30,7.500
values_447,252,140,35,7.200
values_523,387,215,60,6.450
values_679,171,95,20,8.550
values_419,225,125,30,7.500
values_895,144,80,15,9.600
values_298,144,80,15,9.600
values_155,387,215,60,6.450
values_12,387,215,60,6.450
values_160,225,125,30,7.500
values_626,279,155,40,6.975
values_38,252,140,35,7.200
values_146,360,200,55,6.545
values_81,306,170,45,6.800
values_687,171,95,20,8.550
values_213,279,155,40,6.975
values_212,387,215,60,6.450
values_568,306,170,45,6.800
values_5,252,140,35,7.200
values_40,198,110,25,7.920
values_970,333,185,50,6.660
values_707,252,140,35,7.200
values_406,387,215,60,6.450
values_893,252,140,35,7.200
values_144,360,200,55,6.545
values_979,387,215,60,6.450
values_831,333,185,50,6.660
values_402,198,110,25,7.920
values_404,198,110,25,7.920
values_310,387,215,60,6.450
values_70,225,125,30,7.500
values_268,360,200,55,6.545
values_412,333,185,50,6.660
values_290,306,170,45,6.800
values_916,198,110,25,7.920
values_567,198,110,25,7.920
values_913,333,185,50,6.660
values_232,360,200,55,6.545
values_319,225,125,30,7.500
values_23,171,95,20,8.550
values_899,171,95,20,8.550
values_428,225,125,30,7.500
values_858,387,215,60,6.450
values_546,198,110,25,7.920
values_432,252,140,35,7.200
values_231,360,200,55,6.545
values_388,225,125,30,7.500
values_350,306,170,45,6.800
values_603,144,80,15,9.600
values_364,171,95,20,8.550
values_530,225,125,30,7.500
values_72,306,170,45,6.800
values_536,225,125,30,7.500
values_79,144,80,15,9.600
values_342,360,200,55,6.545
values_803,252,140,35,7.200
values_501,279,155,40,6.975
values_540,225,125,30,7.500
values_955,387,215,60,6.450
values_191,144,80,15,9.600
values_812,171,95,20,8.550
values_545,387,215,60,6.450
values_78,171,95,20,8.550
values_526,225,125,30,7.500
values_695,333,185,50,6.660
values_87,171,95,20,8.550
values_300,225,125,30,7.500
values_964,198,110,25,7.920
values_998,171,95,20,8.550
values_988,360,200,55,6.545
values_6,306,170,45,6.800
values_625,144,80,15,9.600
values_518,198,110,25,7.920
values_122,171,95,20,8.550
values_541,252,140,35,7.200
values_279,387,215,60,6.450
values_256,198,110,25,7.920
values_796,387,215,60,6.450
values_504,198,110,25,7.920
values_752,306,170,45,6.800
values_459,144,80,15,9.600
values_658,306,170,45,6.800
values_408,306,170,45,6.800
values_867,360,200,55,6.545
values_727,333,185,50,6.660
values_177,333,185,50,6.660
values_823,225,125,30,7.500
values_822,252,140,35,7.200
values_218,279,155,40,6.975
values_426,144,80,15,9.600
values_776,144,80,15,9.600
values_143,306,170,45,6.800
values_739,360,200,55,6.545
values_312,144,80,15,9.600
values_174,171,95,20,8.550
values_669,225,125,30,7.500
values_120,225,125,30,7.500
values_974,144,80,15,9.600
values_217,225,125,30,7.500
values_866,360,200,55,6.545
values_192,171,95,20,8.550
values_328,333,185,50,6.660
values_68,306,170,45,6.800
values_387,306,170,45,6.800
values_69,333,185,50,6.660
values_749,225,125,30,7.500
values_135,360,200,55,6.545
values_341,225,125,30,7.500
values_494,144,80,15,9.600
values_1,225,125,30,7.500
values_589,198,110,25,7.920
values_925,387,215,60,6.450
values_524,306,170,45,6.800
values_994,387,215,60,6.450
values_856,279,155,40,6.975
values_156,387,215,60,6.450
values_470,252,140,35,7.200
values_207,171,95,20,8.550
values_655,333,185,50,6.660
values_441,225,125,30,7.500
values_109,171,95,20,8.550
values_45,252,140,35,7.200
values_125,198,110,25,7.920
values_600,306,170,45,6.800
values_708,225,125,30,7.500
values_791,225,125,30,7.500
values_912,225,125,30,7.500
values_533,279,155,40,6.975
values_418,360,200,55,6.545
values_228,198,110,25,7.920
values_585,171,95,20,8.550
values_465,387,215,60,6.450
values_239,225,125,30,7.500
values_842,306,170,45,6.800
values_208,171,95,20,8.550
values_932,360,200,55,6.545
values_957,144,80,15,9.600
values_563,252,140,35,7.200
values_766,144,80,15,9.600
values_476,252,140,35,7.200
values_175,360,200,55,6.545
values_591,387,215,60,6.450
values_997,333,185,50,6.660
values_385,333,185,50,6.660
values_115,252,140,35,7.200
values_653,306,170,45,6.800
values_753,198,110,25,7.920
values_241,279,155,40,6.975
values_197,252,140,35,7.200
values_636,279,155,40,6.975
values_450,360,200,55,6.545
values_106,225,125,30,7.500
values_699,144,80,15,9.600
values_578,252,140,35,7.200
values_644,306,170,45,6.800
values_570,171,95,20,8.550
values_873,225,125,30,7.500
values_33,144,80,15,9.600
values_210,225,125,30,7.500
values_486,333,185,50,6.660
values_252,306,170,45,6.800
values_694,360,200,55,6.545
values_759,279,155,40,6.975
values_245,171,95,20,8.550
values_15,252,140,35,7.200
values_792,333,185,50,6.660
values_248,198,110,25,7.920
values_246,279,155,40,6.975
values_556,279,155,40,6.975
values_513,387,215,60,6.450
values_93,306,170,45,6.800
values_558,306,170,45,6.800
values_991,387,215,60,6.450
values_181,360,200,55,6.545
values_674,360,200,55,6.545
values_652,171,95,20,8.550
values_344,252,140,35,7.200
values_715,171,95,20,8.550
values_528,144,80,15,9.600
values_276,333,185,50,6.660
values_24,387,215,60,6.450
values_296,306,170,45,6.800
values_244,171,95,20,8.550
values_380,252,140,35,7.200
values_25,252,140,35,7.200
values_740,171,95,20,8.550
values_478,198,110,25,7.920
values_379,252,140,35,7.200
values_810,171,95,20,8.550
values_440,279,155,40,6.975
values_543,279,155,40,6.975
values_130,387,215,60,6.450
values_225,252,140,35,7.200
values_285,171,95,20,8.550
values_363,144,80,15,9.600
values_667,198,110,25,7.920
values_26,387,215,60,6.450
values_793,144,80,15,9.600
values_772,387,215,60,6.450
values_931,387,215,60,6.450
values_981,333,185,50,6.660
values_422,333,185,50,6.660
values_920,252,140,35,7.200
values_259,279,155,40,6.975
values_477,360,200,55,6.545
values_738,387,215,60,6.450
values_430,306,170,45,6.800
values_922,279,155,40,6.975
values_903,279,155,40,6.975
values_761,225,125,30,7.500
values_204,279,155,40,6.975
values_48,279,155,40,6.975
values_71,279,155,40,6.975
values_851,198,110,25,7.920
values_347,333,185,50,6.660
values_725,387,215,60,6.450
values_266,279,155,40,6.975
values_448,252,140,35,7.200
values_934,333,185,50,6.660
values_531,171,95,20,8.550
values_224,144,80,15,9.600
values_686,333,185,50,6.660
values_927,198,110,25,7.920
values_407,279,155,40,6.975
values_76,279,155,40,6.975
values_949,225,125,30,7.500
values_969,360,200,55,6.545
values_781,360,200,55,6.545
values_7,144,80,15,9.600
values_683,225,125,30,7.500
values_376,198,110,25,7.920
values_877,252,140,35,7.200
values_654,279,155,40,6.975
values_508,252,140,35,7.200
values_332,252,140,35,7.200
values_281,225,125,30,7.500
values_381,252,140,35,7.200
values_769,306,170,45,6.800
values_701,198,110,25,7.920
values_855,198,110,25,7.920
values_320,279,155,40,6.975
values_50,306,170,45,6.800
values_918,252,140,35,7.200
values_615,360,200,55,6.545
values_704,279,155,40,6.975
values_633,225,125,30,7.500
