id,cInstr
values_242,514
values_505,297
values_924,1956
values_862,460
values_287,814
values_733,1278
values_813,898
values_11,2858
values_19,342
values_999,804
values_134,2172
values_609,882
values_993,1836
values_731,16
values_127,2537
values_889,123
values_987,1548
values_780,2914
values_435,220
values_950,2625
values_976,2675
values_557,965
values_398,112
values_892,462
values_670,62
values_574,2327
values_163,79
values_900,87
values_392,57
values_447,244
values_523,44
values_679,833
values_419,1245
values_895,2789
values_298,528
values_155,2190
values_12,415
values_160,1226
values_626,16
values_38,281
values_146,2177
values_81,1906
values_687,3144
values_213,172
values_212,1552
values_568,405
values_5,54
values_40,1170
values_970,68
values_707,1532
values_406,447
values_893,258
values_144,2487
values_979,162
values_831,87
values_402,1951
values_404,193
values_310,166
values_70,63
values_268,732
values_412,1309
values_290,35
values_916,1359
values_567,96
values_913,54
values_232,1098
values_319,607
values_23,139
values_899,1656
values_428,1101
values_858,273
values_546,206
values_432,2204
values_231,1380
values_388,19
values_350,869
values_603,731
values_364,686
values_530,580
values_72,1737
values_536,2426
values_79,207
values_342,1812
values_803,1249
values_501,1577
values_540,52
values_955,214
values_191,2003
values_812,1967
values_545,1327
values_78,2697
values_526,713
values_695,323
values_87,1058
values_300,1634
values_964,2412
values_998,297
values_988,1141
values_6,16
values_625,318
values_518,1830
values_122,1333
values_541,2567
values_279,1127
values_256,240
values_796,2834
values_504,1200
values_752,2793
values_459,1733
values_658,46
values_408,170
values_867,2547
values_727,1911
values_177,2756
values_823,732
values_822,60
values_218,2389
values_426,2122
values_776,542
values_143,52
values_739,2018
values_312,1766
values_174,1250
values_669,904
values_120,1352
values_974,1186
values_217,926
values_866,1799
values_192,1773
values_328,32
values_68,63
values_387,62
values_69,76
values_749,416
values_135,38
values_341,630
values_494,1642
values_1,726
values_589,52
values_925,44
values_524,385
values_994,797
values_856,524
values_156,232
values_470,1266
values_207,983
values_655,2613
values_441,1467
values_109,2215
values_45,490
values_125,473
values_600,1854
values_708,90
values_791,457
values_912,946
values_533,1246
values_418,16
values_228,1626
values_585,313
values_465,698
values_239,580
values_842,1373
values_208,239
values_932,115
values_957,1631
values_563,2686
values_766,2380
values_476,194
values_175,1979
values_591,1598
values_997,2048
values_385,1567
values_115,161
values_653,277
values_753,590
values_241,2212
values_197,396
values_636,391
values_450,2381
values_106,2742
values_699,1412
values_578,193
values_644,1991
values_570,201
values_873,1986
values_33,180
values_210,2247
values_486,1374
values_252,922
values_694,1019
values_759,127
values_245,89
values_15,1174
values_792,1562
values_248,106
values_246,1325
values_556,223
values_513,1365
values_93,748
values_558,2292
values_991,207
values_181,2278
values_674,62
values_652,296
values_344,2823
values_715,270
values_528,584
values_276,2532
values_24,956
values_296,129
values_244,2209
values_380,280
values_25,1628
values_740,259
values_478,16
values_379,119
values_810,406
values_440,2636
values_543,139
values_130,536
values_225,836
values_285,179
values_363,1533
values_667,131
values_26,60
values_793,2277
values_772,3010
values_931,47
values_981,302
values_422,917
values_920,1416
values_259,1375
values_477,2093
values_738,2943
values_430,1117
values_922,426
values_903,1963
values_761,996
values_204,804
values_48,121
values_71,193
values_851,2023
values_347,181
values_725,1721
values_266,1846
values_448,2449
values_934,32
values_531,313
values_224,1327
values_686,285
values_927,1950
values_407,611
values_76,19
values_949,1943
values_969,416
values_781,173
values_7,734
values_683,264
values_376,1577
values_877,2427
values_654,461
values_508,757
values_332,128
values_281,170
values_381,531
values_769,1130
values_701,840
values_855,1125
values_320,378
values_50,95
values_918,1044
values_615,338
values_704,495
values_633,323
values_847,1836
values_602,32
values_399,1546
values_22,785
values_313,1732
values_375,852
values_963,765
values_168,353
values_226,162
values_190,1329
values_429,2715
values_236,396
values_777,459
values_909,858
values_438,1739
values_607,1137
values_717,238
values_782,2505
values_258,2790
values_872,1174
values_637,1596
values_746,1085
values_4,423
values_345,312
values_102,1174
values_962,474
values_356,1812
values_853,2487
values_849,1579
values_814,89
values_370,506
values_778,925
values_458,1233
values_818,82
values_119,196
values_373,1933
values_351,866
values_32,93
values_770,1884
values_371,755
values_283,1720
values_535,1428
values_250,437
values_132,32
values_649,1679
values_77,1407
values_260,1465
values_891,112
values_91,1390
values_137,46
values_42,35
values_13,285
values_577,90
values_41,1770
values_809,71
values_414,286
values_360,46
values_386,1940
values_158,2360
values_904,71
values_480,423
values_647,319
values_104,52
values_55,598
values_491,2475
values_391,1188
values_972,439
values_571,143
values_940,620
values_861,46
values_324,2415
values_549,1310
values_170,417
values_269,806
values_442,32
values_520,2159
values_455,1212
values_31,2171
values_971,1813
values_397,662
values_254,2155
values_616,250
values_66,2374
values_943,2178
values_117,148
values_451,2275
values_643,2610
values_688,2467
values_569,1187
values_745,784
values_65,676
values_980,1356
values_982,277
values_62,71
values_789,1751
values_401,16
values_21,254
values_598,2909
values_273,1674
values_534,468
values_118,237
values_141,711
values_366,577
values_222,123
values_876,131
values_700,273
values_95,1840
values_806,79
values_671,79
values_816,1254
values_630,394
values_433,126
values_905,582
values_84,333
values_233,335
values_664,427
values_162,1070
values_681,1218
values_542,2815
values_169,1801
values_660,68
values_488,1462
values_894,102
values_828,336
values_537,87
values_845,1916
values_584,52
values_457,1677
values_499,1608
values_369,2126
values_58,178
values_64,2784
values_196,927
values_462,875
values_343,152
values_262,2483
values_966,793
values_261,2028
values_349,144
values_263,2478
values_801,16
values_292,476
values_786,2415
values_101,121
values_691,68
values_926,397
values_754,2726
values_215,940
values_977,1177
values_850,19
values_646,312
values_628,252
values_941,2435
values_353,62
values_690,951
values_961,147
values_331,178
values_377,524
values_128,1695
values_336,32
values_632,739
values_166,446
values_744,594
values_837,170
values_807,345
values_838,918
values_723,1924
values_874,1764
values_627,1081
values_555,685
values_446,1291
values_716,448
values_240,673
values_140,374
values_317,1255
values_83,1234
values_696,827
values_413,1667
values_94,1224
values_937,1801
values_199,97
values_596,270
values_0,2713
values_953,2727
values_906,162
values_742,664
values_396,2688
values_159,393
values_238,2405
values_136,1219
values_915,608
values_99,1952
values_771,2094
values_96,44
values_768,82
values_67,554
values_565,46
values_848,2457
values_114,2690
values_61,1700
values_511,2483
values_729,1023
values_460,821
values_832,103
values_348,2749
values_182,612
values_986,2292
values_180,1992
values_930,123
values_274,2555
values_309,172
values_496,705
values_165,115
values_553,824
values_870,899
values_795,2775
values_361,121
values_302,572
values_586,935
values_880,204
values_665,220
values_527,2399
values_372,2109
values_382,492
values_43,153
values_935,109
values_2,1261
values_790,845
values_152,1521
values_871,52
values_434,455
values_775,1511
values_500,101
values_220,1647
values_875,2514
values_249,2360
values_808,144
values_859,1005
values_539,264
values_635,364
values_311,22
values_183,623
values_54,2329
values_390,799
values_890,262
values_711,109
values_471,452
values_995,1657
values_443,756
values_464,1889
values_774,32
values_200,281
values_747,52
values_758,1248
values_30,146
values_820,44
values_393,793
values_576,95
values_445,87
values_662,928
values_403,2033
values_640,246
values_59,131
values_490,930
values_194,463
values_751,2259
values_663,1256
values_938,139
values_532,212
values_885,372
values_713,2049
values_193,2231
values_650,3056
values_564,149
values_267,790
values_147,2013
values_709,2462
values_857,2314
values_334,2428
values_965,1021
values_824,522
values_784,213
values_229,1769
values_538,1855
values_463,2021
values_741,1785
values_85,975
values_493,695
values_794,1720
values_202,1642
values_74,417
values_410,334
values_469,1707
values_394,329
values_149,1884
values_945,693
values_293,1298
values_456,236
values_975,2099
values_547,1432
values_164,304
values_720,1544
values_833,131
values_90,2550
values_954,1072
values_483,131
values_990,251
values_113,198
values_878,576
values_942,1694
values_126,586
values_666,524
values_960,2120
values_783,1100
values_735,2958
values_439,2043
values_860,766
values_18,324
values_173,481
values_454,1834
values_176,1876
values_698,151
values_869,215
values_697,2022
values_509,369
values_189,2391
values_714,1357
values_270,904
values_863,79
values_548,1824
values_359,2232
values_512,2051
values_656,1187
values_684,52
values_171,602
values_675,877
values_657,1802
values_333,178
values_599,297
values_129,94
values_886,2658
values_107,38
values_272,292
values_52,886
values_819,2397
values_682,1807
values_44,1183
values_914,385
values_346,87
values_151,861
values_550,2501
values_326,752
values_836,1312
values_437,1709
values_984,477
values_17,1561
values_748,47
values_581,1243
values_705,2451
values_121,2513
values_219,2043
values_321,1196
values_843,500
values_606,2517
values_898,179
values_601,382
values_36,1224
values_282,1641
values_395,1075
values_449,127
values_209,207
values_956,53
values_579,451
values_484,115
values_521,1877
values_617,1582
values_516,2338
values_358,35
values_335,1446
values_139,2168
values_992,842
values_211,91
values_507,2378
values_921,302
values_138,832
values_275,1744
values_614,1755
values_49,734
values_227,242
values_203,708
values_172,1197
values_86,82
values_178,1243
values_978,500
values_253,1697
values_291,1780
values_911,2123
values_230,851
values_318,1154
values_798,412
