inputName,text,data,bss
values_242,416,98,49
values_505,416,288,144
values_924,398,512,256
values_862,398,722,361
values_287,374,8,4
values_733,374,8,4
values_813,404,72,36
values_11,398,722,361
values_19,398,450,225
values_999,398,450,225
values_134,398,722,361
values_609,398,722,361
values_993,404,72,36
values_731,448,392,196
values_127,416,162,81
values_889,398,512,256
values_987,416,288,144
values_780,416,98,49
values_435,398,800,400
values_950,416,98,49
values_976,398,242,121
values_557,398,242,121
values_398,404,72,36
values_892,398,242,121
values_670,392,18,9
values_574,416,288,144
values_163,392,18,9
values_900,398,338,169
values_392,416,162,81
values_447,416,200,100
values_523,392,18,9
values_679,398,722,361
values_419,416,200,100
values_895,398,578,289
values_298,416,98,49
values_155,416,288,144
values_12,392,18,9
values_160,416,98,49
values_626,398,512,256
values_38,416,200,100
values_146,404,50,25
values_81,398,242,121
values_687,398,512,256
values_213,398,722,361
values_212,416,200,100
values_568,398,128,64
values_5,398,450,225
values_40,398,722,361
values_970,398,128,64
values_707,398,450,225
values_406,398,512,256
values_893,386,32,16
values_144,398,450,225
values_979,398,578,289
values_831,416,288,144
values_402,386,32,16
values_404,416,288,144
values_310,392,18,9
values_70,386,32,16
values_268,374,8,4
values_412,398,128,64
values_290,448,392,196
values_916,398,722,361
values_567,416,288,144
values_913,398,450,225
values_232,398,450,225
values_319,404,50,25
values_23,404,72,36
values_899,398,242,121
values_428,416,200,100
values_858,398,450,225
values_546,404,50,25
values_432,416,288,144
values_231,398,722,361
values_388,398,128,64
values_350,404,72,36
values_603,398,450,225
values_364,416,200,100
values_530,398,722,361
values_72,398,722,361
values_536,404,72,36
values_79,392,18,9
values_342,404,50,25
values_803,398,800,400
values_501,398,722,361
values_540,398,450,225
values_955,404,72,36
values_191,398,128,64
values_812,398,338,169
values_545,416,200,100
values_78,398,128,64
values_526,386,32,16
values_695,416,98,49
values_87,398,800,400
values_300,398,512,256
values_964,398,512,256
values_998,398,512,256
values_988,386,32,16
values_6,404,72,36
values_625,398,128,64
values_518,398,512,256
values_122,398,338,169
values_541,392,18,9
values_279,398,512,256
values_256,416,162,81
values_796,398,338,169
values_504,404,50,25
values_752,416,288,144
values_459,398,450,225
values_658,398,578,289
values_408,386,32,16
values_867,398,242,121
values_727,448,392,196
values_177,416,98,49
values_823,416,98,49
values_822,416,98,49
values_218,404,72,36
values_426,448,392,196
values_776,374,8,4
values_143,398,242,121
values_739,398,578,289
values_312,374,8,4
values_174,398,578,289
values_669,398,722,361
values_120,404,50,25
values_974,404,72,36
values_217,416,200,100
values_866,404,72,36
values_192,398,128,64
values_328,398,338,169
values_68,398,242,121
values_387,416,288,144
values_69,398,242,121
values_749,398,722,361
values_135,416,288,144
values_341,398,800,400
values_494,398,242,121
values_1,398,338,169
values_589,398,450,225
values_925,404,72,36
values_524,398,242,121
values_994,448,392,196
values_856,398,450,225
values_156,428,648,324
values_470,416,288,144
values_207,398,242,121
values_655,398,242,121
values_441,416,288,144
values_109,404,72,36
values_45,398,450,225
values_125,404,72,36
values_600,404,50,25
values_708,398,242,121
values_791,404,50,25
values_912,428,648,324
values_533,386,32,16
values_418,416,200,100
values_228,386,32,16
values_585,416,162,81
values_465,448,392,196
values_239,398,242,121
values_842,416,200,100
values_208,398,800,400
values_932,398,242,121
values_957,398,450,225
values_563,398,128,64
values_766,398,450,225
values_476,404,72,36
values_175,398,578,289
values_591,398,128,64
values_997,398,722,361
values_385,398,512,256
values_115,398,450,225
values_653,374,8,4
values_753,398,128,64
values_241,398,578,289
values_197,398,800,400
values_636,398,512,256
values_450,404,50,25
values_106,416,288,144
values_699,416,200,100
values_578,416,98,49
values_644,416,200,100
values_570,398,242,121
values_873,398,578,289
values_33,416,162,81
values_210,398,242,121
values_486,398,722,361
values_252,448,392,196
values_694,398,578,289
