id,cInstr
values_242,957
values_505,904
values_924,1206
values_862,2057
values_287,32
values_733,355
values_813,1256
values_11,514
values_19,1413
values_999,204
values_134,442
values_609,238
values_993,503
values_731,127
values_127,82
values_889,2369
values_987,239
values_780,2814
values_435,530
values_950,38
values_976,1402
values_557,526
values_398,1301
values_892,139
values_670,1836
values_574,2422
values_163,151
values_900,96
values_392,2468
values_447,178
values_523,339
values_679,1181
values_419,1100
values_895,233
values_298,1271
values_155,1132
values_12,2881
values_160,1509
values_626,1135
values_38,158
values_146,49
values_81,812
values_687,128
values_213,1783
values_212,222
values_568,32
values_5,1082
values_40,2516
values_970,79
values_707,93
values_406,1877
values_893,95
values_144,16
values_979,1449
values_831,806
values_402,32
values_404,1386
values_310,1583
values_70,2089
values_268,579
values_412,1108
values_290,1717
values_916,1029
values_567,2041
values_913,1963
values_232,315
values_319,334
values_23,16
values_899,151
values_428,2060
values_858,123
values_546,2311
values_432,1669
values_231,1424
values_388,96
values_350,1954
values_603,194
values_364,171
values_530,2783
values_72,1863
values_536,953
values_79,79
values_342,2025
values_803,107
values_501,554
values_540,600
values_955,38
values_191,497
values_812,2272
values_545,936
values_78,994
values_526,1678
values_695,1493
values_87,575
values_300,1711
values_964,467
values_998,974
values_988,1750
values_6,1846
values_625,2265
values_518,1645
values_122,2455
values_541,16
values_279,110
values_256,2161
values_796,2199
values_504,204
values_752,2251
values_459,2321
values_658,662
values_408,2521
values_867,1426
values_727,642
values_177,32
values_823,2311
values_822,1978
values_218,62
values_426,1390
values_776,1295
values_143,1814
values_739,1607
values_312,611
values_174,229
values_669,832
values_120,306
values_974,257
values_217,32
values_866,1035
values_192,216
values_328,1634
values_68,899
values_387,44
values_69,88
values_749,212
values_135,147
values_341,1255
values_494,318
values_1,623
values_589,65
values_925,1462
values_524,1134
values_994,1675
values_856,1002
values_156,391
values_470,1525
values_207,907
values_655,222
values_441,49
values_109,388
values_45,515
values_125,2804
values_600,633
values_708,2807
values_791,246
values_912,2296
values_533,818
values_418,244
values_228,878
values_585,616
values_465,903
values_239,675
values_842,190
values_208,381
values_932,270
values_957,16
values_563,1117
values_766,1152
values_476,2337
values_175,177
values_591,224
values_997,1171
values_385,387
values_115,416
values_653,2442
values_753,147
values_241,795
values_197,1642
values_636,147
values_450,856
values_106,2099
values_699,946
values_578,244
values_644,156
values_570,2015
values_873,1032
values_33,38
values_210,253
values_486,2506
values_252,2548
values_694,117
values_759,1379
values_245,123
values_15,907
values_792,646
values_248,932
values_246,1653
values_556,16
values_513,556
values_93,54
values_558,63
values_991,1275
values_181,185
values_674,294
values_652,1754
values_344,1659
values_715,135
values_528,626
values_276,219
values_24,1623
values_296,2340
values_244,16
values_380,1738
values_25,95
values_740,1683
values_478,2215
values_379,1264
values_810,1451
values_440,885
values_543,71
values_130,2364
values_225,1360
values_285,957
values_363,947
values_667,1807
values_26,1293
values_793,350
values_772,1168
values_931,16
values_981,95
values_422,38
values_920,425
values_259,982
values_477,41
values_738,837
values_430,1870
values_922,858
values_903,1233
values_761,1783
values_204,62
values_48,159
values_71,1350
values_851,3019
values_347,1432
values_725,552
values_266,16
values_448,1874
values_934,178
values_531,1732
values_224,2777
values_686,247
values_927,98
values_407,2188
values_76,2313
values_949,494
values_969,1364
values_781,207
values_7,2215
values_683,2794
values_376,423
values_877,1534
values_654,46
values_508,565
values_332,1014
values_281,509
values_381,1057
values_769,538
values_701,46
values_855,2212
values_320,1809
values_50,1827
values_918,2183
values_615,2735
values_704,16
values_633,280
values_847,302
values_602,60
values_399,747
values_22,1714
values_313,321
values_375,250
values_963,787
values_168,319
values_226,1609
values_190,664
values_429,1162
values_236,224
values_777,1018
values_909,304
values_438,1275
values_607,242
values_717,74
values_782,882
values_258,241
values_872,313
values_637,257
values_746,1126
values_4,342
values_345,504
values_102,533
values_962,829
values_356,1409
values_853,170
values_849,2307
values_814,2826
values_370,352
values_778,943
values_458,260
values_818,2549
values_119,503
values_373,1122
values_351,254
values_32,994
values_770,461
values_371,79
values_283,646
values_535,1021
values_250,1638
values_132,2883
values_649,602
values_77,314
values_260,857
values_891,488
values_91,400
values_137,264
values_42,798
values_13,1369
values_577,111
values_41,369
values_809,2382
values_414,958
values_360,1653
values_386,678
values_158,576
values_904,2295
values_480,791
values_647,1647
values_104,2223
values_55,868
values_491,747
values_391,2081
values_972,54
values_571,2400
values_940,742
values_861,2943
values_324,2070
values_549,1834
values_170,32
values_269,2223
values_442,798
values_520,960
values_455,790
values_31,2515
values_971,1750
values_397,55
values_254,123
values_616,273
values_66,139
values_943,312
values_117,1276
values_451,465
values_643,16
values_688,961
values_569,290
values_745,87
values_65,939
values_980,924
values_982,1408
values_62,2403
values_789,346
values_401,342
values_21,1387
values_598,1947
values_273,779
values_534,1418
values_118,96
values_141,1189
values_366,478
values_222,95
values_876,1851
values_700,19
values_95,162
values_806,2567
values_671,2637
values_816,1865
values_630,2654
values_433,873
values_905,475
values_84,1597
values_233,2330
values_664,1232
values_162,1563
values_681,2592
values_542,79
values_169,756
values_660,1711
values_488,1899
values_894,230
values_828,1569
values_537,1350
values_845,448
values_584,530
values_457,313
values_499,62
values_369,66
values_58,32
values_64,1024
values_196,210
values_462,38
values_343,354
values_262,763
values_966,1838
values_261,1118
values_349,141
values_263,1575
values_801,765
values_292,327
values_786,1762
values_101,408
values_691,321
values_926,552
values_754,2876
values_215,1167
values_977,1452
values_850,1036
values_646,1334
values_628,733
values_941,2223
values_353,1487
values_690,1168
values_961,113
values_331,1316
values_377,3197
values_128,3053
values_336,16
values_632,2185
values_166,484
values_744,2305
values_837,519
values_807,1274
values_838,586
values_723,273
values_874,159
values_627,482
values_555,759
values_446,452
values_716,68
values_240,2692
values_140,582
values_317,853
values_83,2083
values_696,2728
values_413,374
values_94,1101
values_937,850
values_199,555
values_596,1885
values_0,2549
values_953,1593
values_906,329
values_742,1665
values_396,433
values_159,244
values_238,3042
values_136,2310
values_915,2178
values_99,203
values_771,1200
values_96,1633
values_768,1713
values_67,501
values_565,2402
values_848,88
values_114,1075
values_61,1126
values_511,801
values_729,191
values_460,143
values_832,1536
values_348,1342
values_182,123
values_986,1302
values_180,619
values_930,1628
values_274,846
values_309,807
values_496,2745
values_165,2077
values_553,928
values_870,16
values_795,248
values_361,867
values_302,748
values_586,611
values_880,1060
values_665,2312
values_527,1829
values_372,168
values_382,62
values_43,32
values_935,46
values_2,1891
values_790,131
values_152,82
values_871,375
values_434,2163
values_775,288
values_500,2076
values_220,1686
values_875,1439
values_249,1640
values_808,1526
values_859,838
values_539,32
values_635,424
values_311,1795
values_183,82
values_54,91
values_390,16
values_890,2007
values_711,2205
values_471,1975
values_995,16
values_443,46
values_464,667
values_774,1125
values_200,1889
values_747,473
values_758,2851
values_30,162
values_820,1390
values_393,1425
values_576,2652
values_445,35
values_662,41
values_403,153
values_640,1053
values_59,147
values_490,2178
values_194,1586
values_751,2229
values_663,139
values_938,409
values_532,861
values_885,60
values_713,1122
values_193,664
values_650,586
values_564,952
values_267,54
values_147,35
values_709,990
values_857,130
values_334,867
values_965,208
values_824,2524
values_784,1215
values_229,763
values_538,1450
values_463,186
values_741,457
values_85,16
values_493,281
values_794,2202
values_202,570
values_74,32
values_410,38
values_469,146
values_394,1761
values_149,16
values_945,697
values_293,613
values_456,1392
values_975,71
values_547,337
values_164,1917
values_720,1393
values_833,1370
values_90,2081
values_954,377
values_483,276
values_990,204
values_113,408
values_878,764
values_942,2168
values_126,336
values_666,1706
values_960,236
values_783,1037
values_735,207
values_439,1374
values_860,16
values_18,1462
values_173,95
values_454,1035
values_176,38
values_698,1899
values_869,226
values_697,2048
values_509,1436
values_189,1663
values_714,1830
values_270,1825
values_863,3110
values_548,140
values_359,1131
values_512,911
values_656,1788
values_684,76
values_171,412
values_675,154
values_657,1924
values_333,337
values_599,743
values_129,2355
values_886,22
values_107,118
values_272,2773
values_52,949
values_819,2424
values_682,1529
values_44,1107
values_914,557
values_346,282
values_151,329
values_550,16
values_326,327
values_836,1804
values_437,854
values_984,368
values_17,1123
values_748,32
values_581,1168
values_705,2440
values_121,712
values_219,474
values_321,124
values_843,2301
values_606,2021
values_898,2127
values_601,726
values_36,1564
values_282,1510
values_395,135
values_449,1582
values_209,1870
values_956,1771
values_579,1613
values_484,273
values_521,1518
values_617,672
values_516,157
values_358,448
values_335,313
values_139,220
values_992,778
values_211,2685
values_507,510
values_921,433
values_138,538
values_275,1763
values_614,249
values_49,1495
values_227,1494
values_203,54
values_172,449
values_86,1447
values_178,226
values_978,19
values_253,2830
values_291,556
values_911,32
values_230,2352
values_318,2267
values_798,2214
values_638,496
values_112,798
values_201,1836
values_629,182
values_337,121
values_37,1628
values_56,849
values_316,1342
values_829,1246
values_63,271
values_35,684
values_519,1160
values_481,2586
values_278,2936
values_186,2043
values_702,1135
values_722,1779
values_97,244
values_329,238
values_75,115
values_560,74
values_612,420
values_421,825
values_639,44
values_939,348
values_198,46
values_840,2866
values_415,646
values_405,420
values_100,1688
values_726,252
values_265,2859
values_743,722
values_436,1445
values_583,1219
values_525,96
values_677,60
values_289,32
values_255,866
values_529,1703
values_826,122
values_362,790
values_355,1112
values_506,305
values_315,2400
values_604,1382
values_57,603
values_133,960
values_787,1966
values_799,161
values_765,765
values_887,1088
values_952,142
